Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
door,utd,LocName,0,-1,Force Field,
door_evlstone001,utd,LocName,0,5349,Custom Evil Stone Door,
door_fancy,utd,LocName,0,5349,Door,
door_grate001,utd,LocName,0,5349,Custom Portcullis 1,
door_grate003,utd,LocName,0,5349,Custom Portcullis 2,
door_jeweled,utd,LocName,0,5349,Door,
door_jeweled001,utd,LocName,0,5349,Custom Jeweled Door,
door_metal001,utd,LocName,0,5349,Custom Metal Door,
door_normal001,utd,LocName,0,5349,Normal Door,
door_rusted001,utd,LocName,0,5349,Custom Rusted Door,
door_stand_priso,utd,LocName,0,5349,Standard Prison Door (Easy),
door_stone,utd,LocName,0,5349,Door,
door_stone001,utd,LocName,0,5349,Stone Door,
door_stone002,utd,LocName,0,5349,Stone Door,
door_strong001,utd,LocName,0,5349,Strong Door,
door_strong_easy,utd,LocName,0,5349,Standard Strong Door (Easy),
door_unopen_norm,utd,LocName,0,5349,Door,
