StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
18015,PC,Player Character,Goodbye.,그럼 이만.,m1q1a07s1g1m,,,,,0,0
18016,PC,Player Character,At least tell me about the fighters.,적어도 전사들에 대해서는 말해줘.,m1q1a07s1g1m,,[지능 보통],,,0,0
18017,PC,Player Character,Maybe tell about fighters?,전사들 얘기해줄래?,m1q1a07s1g1m,,[지능 낮음],,,0,0
18018,PC,Player Character,Goodbye.,그럼 이만.,m1q1a07s1g1m,,[지능 보통],,,0,0
18019,PC,Player Character,Bye bye.,안녕.,m1q1a07s1g1m,,[지능 낮음],,,0,0
18020,PC,Player Character,What about the others?,다른 사람들은 어때?,m1q1a07s1g1m,,[지능 보통],,,0,0
18021,PC,Player Character,What about other fighter guys?,다른 전사들은 어때?,m1q1a07s1g1m,,[지능 낮음],,,0,0
18022,PC,Player Character,What do you know about Claudus?,클로더스에 대해 뭐 알아?,m1q1a07s1g1m,,[지능 보통],,,0,0
18023,PC,Player Character,What Claudus fight like?,클로더스는 어떻게 싸워?,m1q1a07s1g1m,,[지능 낮음],,,0,0
18024,PC,Player Character,"Go away, kid, you bother me.","꺼져, 꼬마야. 귀찮게 하지 마.",m1q1a07s1g1m,,[지능 보통],,,0,0
18025,PC,Player Character,"Beats it, you bother me.","가, 귀찮아.",m1q1a07s1g1m,,[지능 낮음],,,0,0
18026,PC,Player Character,Thank you. Farewell.,고마워. 잘 있어.,m1q1a07s1g1m,,[지능 보통],,,0,0
18027,PC,Player Character,"Thanks, byes.","고마워, 안녕.",m1q1a07s1g1m,,[지능 낮음],,,0,0
18028,PC,Player Character,What do you know about the fighters?,전사들에 대해 뭘 알아?,m1q1a07s1g1m,,[지능 보통],,,0,0
18029,PC,Player Character,What yous know about Fighters?,전사들 뭐 알아?,m1q1a07s1g1m,,[지능 낮음],,,0,0
18030,PC,Player Character,You watch a lot of the fights. Are they fair?,경기를 많이 보는 것 같은데. 공정해?,m1q1a07s1g1m,,[지능 보통],,,0,0
18031,PC,Player Character,Is fights fair? You seem to know stuff.,싸움 공정해? 너 잘 아는 듯한데.,m1q1a07s1g1m,,[지능 낮음],,,0,0
18032,PC,Player Character,What about the Third Round?,세번째 경기는 어떤데?,m1q1a07s1g1m,,[지능 보통],,,0,0
18033,PC,Player Character,And Third Round? Whats about that?,그리고 세번째 경기? 그건 뭐야?,m1q1a07s1g1m,,[지능 낮음],,,0,0
18034,PC,Player Character,What about Claudus?,클로더스는 어때?,m1q1a07s1g1m,,,,,0,0
