StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
38936,Dialog,YUNTI,"I am geasssed, <race> crreaturre, to asssk of you a riddle. Anssswer it correctly and you may passsss me unharmed.","기아스에 묶여 수수께끼를 내야 하는구나, <race> 생물아. 올바르게 대답하면 무사히 지나갈 쓸 있다.",M2Q5N17YUNTI,,,,,0,0
38937,Dialog,YUNTI,"Ssshould you attempt to passsss me without anssswering, or sssshould you anssswer it wrong, I ssshall have the pleasure of killing you. What do you ssssssay, <race> fool?","대답 없이 지나가려 하거나 틀리게 대답하면 널 죽이는 즐거움을 누리겠다. 어쩔 테냐, <race> 바보야?",M2Q5N17YUNTI,,,,,0,0
38938,Dialog,YUNTI,"I ssseee. Do, please, attempt to passss me, <race> fool. I do ssssso wish to tasssste your heart!","그렇구나. 부디 지나가려 해봐라, <race> 바보야. 네 심장을 맛보고 싶으니!",M2Q5N17YUNTI,,,,,0,0
38939,Dialog,YUNTI,An exsssscellent choice! I'm sssso glad we see eye to eye!,훌륭한 선택이다! 우리가 눈높이를 맞출 쓸 있어 기뻐!,M2Q5N17YUNTI,m2q5yuantienemy,,,,0,0
38940,Dialog,YUNTI,"Very well. Sssssince I am forcsssed to do ssso, I shall. Ansssswer thissss:","좋다. 강제로 그래야 하니 그러마. 이것을 대답해라:",M2Q5N17YUNTI,,,,,0,0
38941,Dialog,YUNTI,"At a banquet where human knightsssss gather, each knight sssssat and clinked hissss glassss with the knight to hisssss left and the knight to hissss right.","인간 기사들이 모인 연회에서 각 기사는 앉아서 왼쪽 기사와 오른쪽 기사와 잔을 부딪쳤다.",M2Q5N17YUNTI,,,,,0,0
38942,Dialog,YUNTI,"If there are fifteen knightssss at thissss banquet, how many timessss did glasssssess clink, hmmm?","이 연회에 기사가 15명이면 잔은 몇 번 부딪쳤을까, 흠?",M2Q5N17YUNTI,,,,,0,0
38943,Dialog,YUNTI,"You are wrong, sssstupid <race> creature! Ssssso wrong! And now we dancsssse!!","틀렸다, 멍청한 <race> 생명체야! 완전히 틀렸어! 이제 춤을 추자!!",M2Q5N17YUNTI,m2q5yuantienemy,,,,0,0
38944,Dialog,YUNTI,"Wrong you are, fool! You counted each knight twicsssse!! On one sssside, the knight hassss already clinked his glassss!! Now we dancssse!!","틀렸다, 바보야! 각 기사를 두 번 셌잖아!! 한쓰쪽에서 기사가 이미 잔을 부딪쳤어!! 이제 춤추자!!",M2Q5N17YUNTI,m2q5yuantienemy,,,,0,0
38945,Dialog,YUNTI,"That issss correct. A childissshly ssssimple riddle. You may passsss. But... sssshould you wish a prizsse, ssssspeak to me again!","맞다. 어린애도 풀 쓸 있는 간단한 수수께끼구나. 지나가도 좋다. 하지만... 상품을 원하면 다시 말을 걸어라!",M2Q5N17YUNTI,m2q5riddlealc10,,,,0,0
