StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
15645,PC,Player Character,I am in service to Aribeth and the city guard.,아리베스와 도시 경비대를 위해 일하고 있습니다.,m1q1a00com1,m1qa00com1slg01,[지능 보통],,,0,0
15646,PC,Player Character,Me works for Aribeth and city guard.,나 아리베스 경이랑 도시 경비 위해 일해.,m1q1a00com1,m1qa00com1slg01,[지능 낮음],,,0,0
15647,PC,Player Character,Goodbye.,그럼 이만.,m1q1a00com1,,,,,0,0
15648,PC,Player Character,Me want to know about different city areas.,나 도시 다른 구역들 알고 싶어.,m1q1a00com1,,[지능 낮음],,,0,0
15649,PC,Player Character,What do you know of the plague?,역병에 대해 뭘 아시나요?,m1q1a00com1,,[매력 중간/지능 중간],,,0,0
15650,PC,Player Character,I need infomation about Neverwinter.,네버윈터에 대한 정보가 필요합니다.,m1q1a00com1,,[지능 보통],,,0,0
15651,PC,Player Character,Have you heard of anything odd? Any rumors?,이상한 소문 같은 거 들은 적 있으세요?,m1q1a00com1,,[매력 중간/지능 중간],,,0,0
15652,PC,Player Character,You know anything about bad plague?,나 나쁜 역병에 대해 아는 거 있어?,m1q1a00com1,,[매력 중간/지능 낮음],,,0,0
15653,PC,Player Character,Me wants information about Neverwinter.,나 네버윈터 정보 원해.,m1q1a00com1,,[지능 낮음],,,0,0
15654,PC,Player Character,Maybe you hear about odd stuff or rumors?,혹시 이상한 거나 소문 들었어?,m1q1a00com1,,[매력 중간/지능 낮음],,,0,0
15655,PC,Player Character,What do you know about attempts at a cure?,치료제를 찾으려는 시도에 대해 뭘 아시나요?,m1q1a00com1,,[지능 보통],,,0,0
15656,PC,Player Character,You know about cure attempts maybe?,치료 시도에 대해 아는 거 있나?,m1q1a00com1,,[지능 낮음],,,0,0
15657,PC,Player Character,I want to ask something else.,다른 걸 물어보고 싶은데요.,m1q1a00com1,,[지능 보통],,,0,0
15658,PC,Player Character,Me ask different questions.,나 다른 질문 할래.,m1q1a00com1,,[지능 낮음],,,0,0
15659,PC,Player Character,What are the different areas of the city?,도시 지구들은 어떻게 나뉘어 있나요?,m1q1a00com1,,[지능 보통],,,0,0
15660,PC,Player Character,Tell me about the Beggar's Nest.,거지 소굴에 대해 말해주세요.,m1q1a00com1,,[지능 보통],,,0,0
15661,PC,Player Character,Tell me about the Docks district.,항만 지구에 대해 말해 주세요.,m1q1a00com1,,[지능 보통],,,0,0
15662,PC,Player Character,Tell me about the Blacklake district.,검은호수 지구에 대해 말해 주세요.,m1q1a00com1,,[지능 보통],,,0,0
15663,PC,Player Character,Tell me about the Peninsula district.,반도 지구에 대해 말해 주세요.,m1q1a00com1,,[지능 보통],,,0,0
15664,PC,Player Character,What do you know about the leaders of Neverwinter?,네버윈터 지도자들에 대해 뭘 아시나요?,m1q1a00com1,,[지능 보통],,,0,0
15665,PC,Player Character,Who run this place? You know about them?,여긴 누가 다스려? 걔네에 대해 알아?,m1q1a00com1,,[지능 낮음],,,0,0
15666,PC,Player Character,Tell me about the City Core.,도시 중심부에 대해 말해주세요.,m1q1a00com1,,[지능 보통],,,0,0
15667,PC,Player Character,I just need to ask a few questions.,질문 몇 개만 하고 싶은데요.,m1q1a00com1,,[지능 보통],,,0,0
15668,PC,Player Character,Me just wants ask few questions.,나 몇 개만 물어볼래.,m1q1a00com1,,[지능 낮음],,,0,0
15669,PC,Player Character,Don't question me. I go where I want.,제게 뭐라 하지 마세요. 전 가고 싶은 곳에 갑니다.,m1q1a00com1,,[지능 보통],,,0,0
15670,PC,Player Character,You shut up. Me goes where me want.,닥쳐. 나 가고 싶은 데로 가.,m1q1a00com1,,[지능 낮음],,,0,0
15671,PC,Player Character,I will leave.,떠날게요.,m1q1a00com1,,[지능 보통],,,0,0
15672,PC,Player Character,Me leave.,나 간다.,m1q1a00com1,,[지능 낮음],,,0,0
15673,PC,Player Character,You tells about City Core.,너 도시 중심부 얘기해.,m1q1a00com1,,[지능 낮음],,,0,0
15674,PC,Player Character,You tells about Beggar's Nest.,너 거지 소굴 지구 얘기해.,m1q1a00com1,,[지능 낮음],,,0,0
