StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
12401,Creature,Flesh Golem,Bodak,보닥,NW_BOSS,,,,,0,0
12574,Creature,Flesh Golem,Flesh Golem,살덩이 골렘,2Q4_FLESH_GOLEM|2Q6_FLESHGOLEM|M2Q06CWIZGOLEM01|M2Q1CHGOLEMFLESH|M2Q2CD_FLESHPOR|NW_BOSS|NW_GOLFLESH,,,,,0,0
12787,Creature,Flesh Golem,Troll Berserker,트롤 광전사,NW_BOSS|NW_TROLLCHIEF,,,,,0,0
56567,Creature,Flesh Golem,Ghoul Ravager,구울 파괴자,NW_BOSS|NW_GHOULBOSS|Q6E_GHOUL,,,,,0,0
60238,Creature,Flesh Golem,Ogre Deathward,오우거 죽음의 수호자,NW_BOSS,,,,,0,0
60262,Creature,Flesh Golem,Greater Stink Beetle,상급 악취 딱정벌레,NW_BOSS,,,,,0,0
60265,Creature,Flesh Golem,Imp Ravager,임프 파괴자,NW_BOSS,,,,,0,0
60267,Creature,Flesh Golem,Greater Quasit,상급 쿼짓,NW_BOSS,,,,,0,0
60948,Creature,Flesh Golem,Old One Bodak Champion,태고의 보닥 용사,NW_BOSS,,,,,0,0
60958,Creature,Flesh Golem,Vampire Champion,흡혈귀 용사,NW_BOSS,,,,,0,0
60965,Creature,Flesh Golem,Hill Giant Chieftain,언덕 거인 족장,NW_BOSS,,,,,0,0
60966,Creature,Flesh Golem,Fire Giant Champion,화염 거인 용사,NW_BOSS,,,,,0,0
60967,Creature,Flesh Golem,Hill Giant Champion,언덕 거인 용사,NW_BOSS,,,,,0,0
60968,Creature,Flesh Golem,Old One Champion,태고의 용사,NW_BOSS,,,,,0,0
60970,Creature,Flesh Golem,Bone Golem Champion,뼈 골렘 용사,NW_BOSS,,,,,0,0
61305,Creature,Flesh Golem,Lizardman Chieftain,리저드맨 족장,NW_BOSS,,,,,0,0
63133,Creature,Flesh Golem,Loxar,록사르,NW_BOSS,,,,,0,0
63137,Creature,Flesh Golem,Bloodsailor Lieutenant,붉은 수부 부관,NW_BOSS,,,,,0,0
63139,Creature,Flesh Golem,Bloated Dire Spider,부풀은 흉폭한 거미,NW_BOSS,,,,,0,0
63140,Creature,Flesh Golem,Snake Cult Leader,뱀 사교 지도자,NW_BOSS,,,,,0,0
63147,Creature,Flesh Golem,Sword Coast Boy,검 해안의 패거리,NW_BOSS,,,,,0,0
64426,Creature,Flesh Golem,False Helmite Elite,거짓 헬름 신도 정예병,NW_BOSS,,,,,0,0
65211,Creature,Flesh Golem,Brother Toras,토라스 수사,NW_BOSS,,,,,0,0
68426,Creature,Flesh Golem,Half-Dragon Baalor,반룡 발로르,NW_BOSS,,,,,0,0
