﻿StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
84624,Dialog,PILG_INFO,"""So you woke the Sleeping Man, did you? Ha! I'm sure that sparked a fire beneath all those pouting pilgrims!""","""그래서 잠자는 자를 깨웠다고? 하! 저 뾰루퉁한 순례자들 엉덩이에 불붙였겠군!""",H2_PILG_INFO,,,,vs_nx2ardem_50,0,0
84625,Dialog,PILG_INFO,"""Aye, it was a fine plan. I have a trumpet that blows with all the winds of Pandemonium and I thought it might do the trick. Why do you ask?""","""그래, 훌륭한 계획이었지. 복마전의 모든 바람을 부는 나팔이 있거든. 그걸로 통할 거라 생각했지. 왜 그러나?""",H2_PILG_INFO,,,,vs_nx2ardem_51,0,0
84627,Dialog,PILG_INFO,"""They show up every time I visit the Hells, it seems. They'll fall right off a couple of weeks after I leave. It must be I have some fiendish blood in me. That'd explain my mother's side of the family, at any rate.""","""지옥에 올 때마다 생기는 것 같더군. 떠나고 2주쯤 지나면 떨어져 나가지. 내 안에 사악한 피가 있는 게 틀림없어. 그래서 어머니 쪽 가족을 설명할 수 있지.""",H2_PILG_INFO,,,,vs_nx2ardem_53,0,0
84628,Dialog,PILG_INFO,"""Me? Oh, I get around. I stumbled upon all these pouting pilgrims as they were leaving Limbo and thought they could use some cheering up. It seems I have a penchant for the impossible...""","""나? 아, 여기저기 돌아다니지. 림보를 떠나는 이 뾰루퉁한 순례자들을 우연히 만났는데 기분 전환이 필요해 보이더군. 불가능한 것에 끌리는 것 같아...""",H2_PILG_INFO,,,,vs_nx2ardem_54,0,0
84629,Dialog,PILG_INFO,"""So you're into the sensei's mumbo-jumbo, are you?"" The old man tosses you a critical look. ","""그래서 사부의 횡설수설에 빠졌다고?"" 늙은이가 당신에게 비판적인 눈길을 던집니다.",H2_PILG_INFO,,,,vs_nx2ardem_55,0,0
84630,Dialog,PILG_INFO,"""I might. How much is it worth to you?""","""그럴 수도 있지. 네게 얼마나 가치 있는데?""",H2_PILG_INFO,,,,vs_nx2ardem_56,0,0
97269,Dialog,PILG_INFO,The old tiefling has his deck of cards out again. He cocks you a smile as you approach.,늙은 티플링이 다시 카드 한 벌을 꺼냈습니다. 당신이 다가가자 빙긋 웃습니다.,H2_PILG_INFO,,,,,0,0
97270,Dialog,PILG_INFO,"An elderly man with a lopsided grin casually shuffles cards at a side table, occasionally earning the scowls of some of the more dour-faced patrons. Two horns protrude from his forehead, one slightly chipped.","비뚤어진 미소를 짓는 노인이 옆 테이블에서 무심하게 카드를 섞고 있으며, 가끔 침울한 얼굴의 손님들의 인상을 찌푸리게 만듭니다. 이마에서 뿔 두 개가 튀어나와 있고, 하나는 약간 깨져 있습니다.",H2_PILG_INFO,h2a_card_journ01,,,,0,0
97271,Dialog,PILG_INFO,"""Then you're a fool beyond words. So much so that I'll take a bit of pity on you and give you a second chance. Now tell me true: how much is a True Name worth?""","""그럼 넌 말로 표현할 수 없을 만큼 바보로군. 너무 바보라서 조금 불쌍해서 한 번 더 기회를 줄게. 이제 진실을 말해봐: 진명은 얼마나 가치 있는 거지?""",H2_PILG_INFO,,,,,0,0
97272,Dialog,PILG_INFO,"""Not enough, not near enough... But thank you, I'll take that as a down payment. Now tell me true, berk: how much is a True Name worth?""","""부족해, 턱없이 부족하군... 하지만 고맙네, 계약금으로 받아두지. 이제 진실을 말해봐: 진명은 얼마나 가치 있는 거지?""",H2_PILG_INFO,,,,,0,0
