StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
17326,PC,Player Character,I would speak with you... and perhaps more.,당신과 이야기하고 싶군요... 더 나아가서도요.,m1q1a06luce,,[매력 중간/지능 중간],,,0,0
17327,PC,Player Character,Me talk with yous? Maybe more?,너랑 얘기할래? 더... 할 수도?,m1q1a06luce,,[매력 중간/지능 낮음],,,0,0
17328,PC,Player Character,Goodbye.,안녕히 계세요.,m1q1a06luce,,,,,0,0
17329,PC,Player Character,<StartAction>Bemoan about how no one really respects you.</Start>,<StartAction>아무도 자신을 제대로 존중하지 않는다고 하소연합니다.</Start>,m1q1a06luce,,,,,0,0
17330,PC,Player Character,"Let's talk about you, and what you like.",당신 이야기를 해요. 무엇을 좋아하는지.,m1q1a06luce,,[지능 보통],,,0,0
17331,PC,Player Character,"You listen well? Does talking make your ""clients"" more relaxed?",당신은 잘 들어 주나요? 손님들이 대화를 하면 더 편해지던가요?,m1q1a06luce,,[지능 보통],,,0,0
17332,PC,Player Character,Perhaps I could ask some serious questions?,어쩌면 좀 진지한 질문을 해도 될까요?,m1q1a06luce,,[지능 보통],,,0,0
17333,PC,Player Character,We talk about you. You pretty.,네 얘기하자. 너 예뻐.,m1q1a06luce,,[지능 낮음],,,0,0
17334,PC,Player Character,You listen? Talking make customers feel more happy?,너 잘 들어? 말하면 손님들 기분 좋아져?,m1q1a06luce,,[지능 낮음],,,0,0
17335,PC,Player Character,"Maybe me ask serious stuffs, okay?",나 진지한 거 물어봐도 돼?,m1q1a06luce,,[지능 낮음],,,0,0
17336,PC,Player Character,Where are you from? What is your story?,어디 출신이죠? 당신 이야기를 들려줘요.,m1q1a06luce,,[지능 보통],,,0,0
17337,PC,Player Character,Where you from? What your story?,너 어디서 왔어? 무슨 사연 있어?,m1q1a06luce,,[지능 낮음],,,0,0
17338,PC,Player Character,<StartCheck>[Insight]</Start> I'd find it degrading to disguise my true self like that.,<StartCheck>[통찰]</Start> 난 내 진짜 모습을 속이는 건 스스로를 비하하는 일이라고 생각해요.,m1q1a06luce,m1s2c01luceslg03,nw_d2_wis_intn,,,0,0
17339,PC,Player Character,I want to talk about something else.,다른 이야기로 넘어가죠.,m1q1a06luce,,[지능 보통],,,0,0
17340,PC,Player Character,Me talk about different things.,다른 얘기 하자.,m1q1a06luce,,[지능 낮음],,,0,0
17341,PC,Player Character,<StartAction>Lament the inherent loneliness of the adventurer lifestyle.</Start>,<StartAction>모험가의 삶에 내재된 외로움을 탄식합니다.</Start>,m1q1a06luce,,,,,0,0
17342,PC,Player Character,Nothing bothers me. I am strong.,난 괜찮아요. 강하니까요.,m1q1a06luce,,[지능 보통],,,0,0
17343,PC,Player Character,Me strong. Nothing hurt me.,나 세. 아무것도 못 상처내.,m1q1a06luce,,[지능 낮음],,,0,0
