StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
65706,Dialog,SUNDIAL,The sundial indicates that the time is around 11:00 p.m.,해시계가 밤 11시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65707,Dialog,SUNDIAL,The sundial indicates that the time is around 10:00 p.m.,해시계가 밤 10시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65708,Dialog,SUNDIAL,The sundial indicates that the time is around 9:00 p.m.,해시계가 밤 9시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65709,Dialog,SUNDIAL,The sundial indicates that the time is around 8:00 p.m.,해시계가 밤 8시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65710,Dialog,SUNDIAL,The sundial indicates that the time is around 7:00 p.m.,해시계가 저녁 7시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65711,Dialog,SUNDIAL,The sundial indicates that the time is around 6:00 p.m.,해시계가 저녁 6시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65712,Dialog,SUNDIAL,The sundial indicates that the time is around 5:00 p.m.,해시계가 오후 5시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65713,Dialog,SUNDIAL,The sundial indicates that the time is around 4:00 p.m.,해시계가 오후 4시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65714,Dialog,SUNDIAL,The sundial indicates that the time is around 3:00 p.m.,해시계가 오후 3시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65715,Dialog,SUNDIAL,The sundial indicates that the time is around 2:00 p.m.,해시계가 오후 2시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65716,Dialog,SUNDIAL,The sundial indicates that the time is around 1:00 p.m.,해시계가 오후 1시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65717,Dialog,SUNDIAL,The sundial indicates that the time is around noon.,해시계가 정오경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65718,Dialog,SUNDIAL,The sundial indicates that the time is around 11:00 a.m.,해시계가 오전 11시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65719,Dialog,SUNDIAL,The sundial indicates that the time is around 10:00 a.m.,해시계가 오전 10시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65720,Dialog,SUNDIAL,The sundial indicates that the time is around 9:00 a.m.,해시계가 오전 9시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65721,Dialog,SUNDIAL,The sundial indicates that the time is around 8:00 a.m.,해시계가 오전 8시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65722,Dialog,SUNDIAL,The sundial indicates that the time is around 7:00 a.m.,해시계가 오전 7시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65723,Dialog,SUNDIAL,The sundial indicates that the time is around 6:00 a.m.,해시계가 오전 6시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65724,Dialog,SUNDIAL,The sundial indicates that the time is around 5:00 a.m.,해시계가 오전 5시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65725,Dialog,SUNDIAL,The sundial indicates that the time is around 4:00 a.m.,해시계가 오전 4시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65726,Dialog,SUNDIAL,The sundial indicates that the time is around 3:00 a.m.,해시계가 오전 3시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65727,Dialog,SUNDIAL,The sundial indicates that the time is around 2:00 a.m.,해시계가 오전 2시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65728,Dialog,SUNDIAL,The sundial indicates that the time is around 1:00 a.m.,해시계가 오전 1시경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
65729,Dialog,SUNDIAL,The sundial indicates that the time is around midnight.,해시계가 자정경임을 가리킨다.,M3Q1A_SUNDIAL,,,,,0,0
