StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
45185,PC,Player Character,Who are you?,누구세요?,m3q02g17gols,,[지능 보통],,,0,0
45186,PC,Player Character,Who you be?,넌 누구야?,m3q02g17gols,,[지능 낮음],,,0,0
45187,PC,Player Character,I want to ask you some questions.,질문 좀 하고 싶어요.,m3q02g17gols,,[지능 보통],,,0,0
45188,PC,Player Character,Me want ask question.,나 질문 할 거야.,m3q02g17gols,,[지능 낮음],,,0,0
45189,PC,Player Character,I'll be going now.,이만 갈게요.,m3q02g17gols,,[지능 보통],,,0,0
45190,PC,Player Character,Me go now.,나 이제 가.,m3q02g17gols,,[지능 낮음],,,0,0
45191,PC,Player Character,"I'm sorry, I don't understand you.","죄송해요, 무슨 말인지 모르겠어요.",m3q02g17gols,,[지능 보통],,,0,0
45192,PC,Player Character,Me no understand.,나 이해 안 돼.,m3q02g17gols,,[지능 낮음],,,0,0
45193,PC,Player Character,What are you trying to say?,무슨 말을 하려는 거예요?,m3q02g17gols,,[지능 보통],,,0,0
45194,PC,Player Character,Huh?,응?,m3q02g17gols,,[지능 낮음],,,0,0
45195,PC,Player Character,I'll be going now.,이만 갈게요.,m3q02g17gols,,[지능 보통],,,0,0
45196,PC,Player Character,Me go now.,나 이제 가.,m3q02g17gols,,[지능 낮음],,,0,0
45197,PC,Player Character,What can you tell me about the Creator Race?,창조자 종족에 대해 알려줄 수 있어요?,m3q02g17gols,,[지능 보통],,,0,0
45198,PC,Player Character,What you know 'bout Creator Race?,창조자 종족 뭐 알아?,m3q02g17gols,,[지능 낮음],,,0,0
45199,PC,Player Character,What is this place you are building?,여기서 뭘 짓고 있는 거예요?,m3q02g17gols,,[지능 보통],,,0,0
45200,PC,Player Character,What you build here?,여기서 뭐 만들어?,m3q02g17gols,,[지능 낮음],,,0,0
45201,PC,Player Character,I am searching for one of the Words of Power.,권능의 언령 중 하나를 찾고 있어요.,m3q02g17gols,,[지능 보통],,,0,0
45202,PC,Player Character,Me look for Power Word.,나 권능의 언령 찾아.,m3q02g17gols,,[지능 낮음],,,0,0
45203,PC,Player Character,What can you tell me about these golem guardians?,이 수호 골렘에 대해 알려줄 수 있어요?,m3q02g17gols,,[지능 보통],,,0,0
45204,PC,Player Character,You know more 'bout golems?,골렘 더 알아?,m3q02g17gols,,[지능 낮음],,,0,0
45205,PC,Player Character,What was that you said about magical wards?,마법 결계에 대해 뭐라고 했어요?,m3q02g17gols,,[지능 보통],,,0,0
45206,PC,Player Character,What you say 'bout magic wards?,마법 결계 뭐라고 했어?,m3q02g17gols,,[지능 낮음],,,0,0
45207,PC,Player Character,Do you know what the vault protects?,금고가 뭘 지키는지 알아요?,m3q02g17gols,,[지능 보통],,,0,0
45208,PC,Player Character,What be inside vault?,금고 안에 뭐 있어?,m3q02g17gols,,[지능 낮음],,,0,0
45209,PC,Player Character,Thank you for your help. I will be going now.,도와줘서 고마워요. 이만 갈게요.,m3q02g17gols,,[지능 보통],,,0,0
45210,PC,Player Character,Me thank you for help. Me go now.,도와줘서 고마워. 나 이제 가.,m3q02g17gols,,[지능 낮음],,,0,0
45211,PC,Player Character [M3Q2G17],I've changed my mind. I want you to make the golem vulnerable to fire instead.,생각이 바뀌었어요. 대신 골렘을 화염에 약하게 만들어줘요.,m3q02g17gols,m3q2g17golsegb1,[지능 보통],[M3Q2G17],,0,0
45212,PC,Player Character [M3Q2G17],I've changed my mind. I want you to make the golem vulnerable to cold instead.,생각이 바뀌었어요. 대신 골렘을 냉기에 약하게 만들어줘요.,m3q02g17gols,m3q2g17golsegb2,[지능 보통],[M3Q2G17],,0,0
45213,PC,Player Character [M3Q2G17],I've changed my mind. I want you to make the golem vulnerable to blunt weapons instead.,생각이 바뀌었어요. 대신 골렘을 둔기에 약하게 만들어줘요.,m3q02g17gols,m3q2g17golsegb3,[지능 보통],[M3Q2G17],,0,0
45214,PC,Player Character [M3Q2G17],I've changed my mind. I want you to make the golem vulnerable to slashing and piercing weapons.,생각이 바뀌었어요. 골렘을 참격과 관통 무기에 약하게 만들어줘요.,m3q02g17gols,m3q2g17golsegb4,[지능 보통],[M3Q2G17],,0,0
45215,PC,Player Character [M3Q2G17],"Me change mind. Make golem hurt by cold now, 'kay?","나 생각 바뀌었어. 골렘 냉기에 약하게 해줘, 응?",m3q02g17gols,m3q2g17golsegb2,[지능 낮음],[M3Q2G17],,0,0
45216,PC,Player Character [M3Q2G17],"Me change mind. Make golem hurt by blunt weapons now, 'kay?","나 생각 바뀌었어. 골렘 둔기에 약하게 해줘, 응?",m3q02g17gols,m3q2g17golsegb3,[지능 낮음],[M3Q2G17],,0,0
45217,PC,Player Character [M3Q2G17],"Me change mind. Make golem hurt by slashing 'n' piercing weapons now, 'kay?","나 생각 바뀌었어. 골렘 베고 찌르는 거에 약하게 해줘, 응?",m3q02g17gols,m3q2g17golsegb4,[지능 낮음],[M3Q2G17],,0,0
45218,PC,Player Character [M3Q2G17],"Me change mind. Make golem hurt by fire now, 'kay?","나 생각 바뀌었어. 골렘 불에 약하게 해줘, 응?",m3q02g17gols,m3q2g17golsegb1,[지능 낮음],[M3Q2G17],,0,0
45219,PC,Player Character,Tell me more about this vault and these golems.,금고와 골렘에 대해 더 알려줘요.,m3q02g17gols,,[지능 보통],,,0,0
