StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
91687,PC,Player Character,"""Who are you?""","""넌 누구야?""",pre_daelan,,,,,0,0
91688,PC,Player Character,"""Durnan called for heroes. I'm here to do the right thing.""","""더난이 영웅을 불렀어. 올바른 일을 하러 왔지.""",pre_daelan,,nw_d2_notevil,,,0,0
91689,PC,Player Character,"""Save the flattery, half-orc.""","""그만해, 하프오크.""",pre_daelan,,,,,0,0
91690,PC,Player Character,"""I should go.""","""이제 가야겠어.""",pre_daelan,,,,,0,0
91691,PC,Player Character,"""Can I ask you some questions?""","""질문 좀 해도 될까?""",pre_daelan,,,,,0,0
91692,PC,Player Character,"""Where do I find Durnan?""","""더난은 어디서 찾을 수 있어?""",pre_daelan,,,,,0,0
91693,PC,Player Character,"""Do you know anything about what's going on in Waterdeep?""","""워터딥에서 무슨 일이 벌어지는지 아는 게 있어?""",pre_daelan,,,,,0,0
91694,PC,Player Character,"""Tell me about these friends of yours.""","""네 친구들에 대해 말해줘.""",pre_daelan,,,,,0,0
91695,PC,Player Character,"""Why don't you join me, instead?""","""대신 나와 함께하지 그래?""",pre_daelan,,,,,0,0
91696,PC,Player Character,"""Tell me about yourself.""","""네 자신에 대해 말해줘.""",pre_daelan,,,,,0,0
91697,PC,Player Character,"""What is this reward again?""","""보상이 뭐라고?""",pre_daelan,,,,,0,0
91698,PC,Player Character,"""What do you know about Undermountain?""","""언더마운틴에 대해 뭘 알아?""",pre_daelan,,,,,0,0
91699,PC,Player Character,"""Thank you. I appreciate it.""","""고마워. 감사하게 생각해.""",pre_daelan,,,,,0,0
91700,PC,Player Character,"""Just keep your temper in check or I put you in your place.""","""성질 좀 누르고 있어, 안 그러면 내가 혼쭐을 내줄 테니까.""",pre_daelan,,,,,0,0
91701,PC,Player Character,"""You're quite well-spoken for a barbarian.""","""야만인치고는 말을 잘하는군.""",pre_daelan,,,,,0,0
91702,PC,Player Character,"""If there's a chance to kill something, I'll always take it.""","""뭔가를 죽일 기회가 있다면 항상 잡지.""",pre_daelan,,nw_d2_notgood,,,0,0
91703,PC,Player Character,"""If it ever becomes your business, I'll let you know.""","""네 일이 되면 그때 알려줄게.""",pre_daelan,,,,,0,0
91704,PC,Player Character,"""To be honest, I don't really know why I'm here.""","""솔직히 말하면, 내가 왜 여기 있는지 잘 모르겠어.""",pre_daelan,,,,,0,0
91705,PC,Player Character,"""I care what happens to Waterdeep, even if you don't.""","""난 워터딥에 무슨 일이 일어나는지 신경 쓰여, 네가 안 그러더라도.""",pre_daelan,,,,,0,0
91706,PC,Player Character,"""I'm always looking for adventure, if the reward is right.""","""보상만 괜찮다면 언제든 모험을 찾아다니지.""",pre_daelan,,,,,0,0
