StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
21431,Dialog,BURN,Gone... all gone... There's nothing left.,다... 다 타버렸어... 아무것도 남지 않았어.,M1Q4A01BURN,,,,,0,0
21432,Dialog,BURN,There's nothing left here... all gone... ,여긴 아무것도 남지 않았어... 전부 사라졌어...,M1Q4A01BURN,,,,,0,0
21433,Dialog,BURN,"Does my name matter? I was Jace, but I'm nothing now. It's all gone. My home, my family. They burned it.","내 이름이 무슨 소용이야? 난 제이스였지만, 이제 난 아무것도 아니야. 전부 끝났어. 내 집도, 가족도. 그들이 불태웠지.",M1Q4A01BURN,,,,,0,0
21434,Dialog,BURN,"They were sick, you see. They got the Wailing. I took every precaution, but they still got it. I couldn't do anything to help.","그들은 아팠어, 알겠지. 울부짖는 죽음 역병에 걸렸어. 내가 할 수 있는 예방은 죄다 했는데도 결국 걸렸지. 난 아무것도 해줄 수 없었어.",M1Q4A01BURN,,,,,0,0
21435,Dialog,BURN,My children. My wife. All dead. My home? Diseased. What could I do? I burned it. I burned it all.,내 아이들. 내 아내. 모두 죽었어. 내 집? 감염됐지. 내가 뭘 할 수 있었겠어? 불태웠어. 모조리 불태웠어.,M1Q4A01BURN,,,,,0,0
21436,Dialog,BURN,"Yes, that's what I get. Indifference. Who cares about my life... my family, when the whole city is plagued. The Wailing... it's everywhere.","그래, 내가 받는 건 무관심이야. 도시 전체가 역병으로 신음하는데 누가 내 삶... 내 가족을 신경 쓰겠어. 울부짖는 죽음 역병... 어디에나 있어.",M1Q4A01BURN,,,,,0,0
21437,Dialog,BURN,This is nothing... we're all nothing. What is my suffering compared to that? It means nothing.,이건 아무것도 아니야... 우리 모두 아무것도 아니야. 내 고통이 그에 비해 무슨 의미가 있겠어? 아무 의미도 없어.,M1Q4A01BURN,,,,,0,0
21438,Dialog,BURN,"Should I sleep in the bed they died in? Live in the walls that saw them wither? I don't know much about plagues, but I know they spread.","그들이 죽은 침대에서 자라고? 그들이 스러져간 벽 안에서 살라고? 역병에 대해 많이는 모르지만, 퍼진다는 건 알아.",M1Q4A01BURN,,,,,0,0
21439,Dialog,BURN,"We stayed sheltered, gave all the proper offerings, and my family still died. It got in somehow. How could I live there?","우린 문 걸어 잠그고, 제물도 제대로 바쳤어. 그런데도 내 가족은 죽었어. 어떻게든 스며들었지. 거기서 내가 어떻게 살아?",M1Q4A01BURN,,,,,0,0
21440,Dialog,BURN,No... I don't know. Cure the Wailing Death? How about that? Heh... wouldn't that be something... if it were cured now... too late.,아니... 몰라. 울부짖는 죽음 역병을 치료한다고? 하. 그게 된다면야... 정말 대단하겠지... 지금 치료됐다 한들... 너무 늦었어.,M1Q4A01BURN,,,,,0,0
21441,Dialog,BURN,Even if I didn't get it... I saw my family in every shadow. How could I live there now?,내가 걸리지 않았다 해도... 모든 어둠에서 가족이 보여. 거기서 내가 어떻게 살겠어?,M1Q4A01BURN,,,,,0,0
21442,Dialog,BURN,"No, you can't do anything for me. I've nothing left.","아니, 넌 나한테 해줄 수 있는 게 없어. 난 아무것도 남지 않았어.",M1Q4A01BURN,,,,,0,0
57157,Dialog,BURN,Nothing. Nothing at all.,아무것도. 정말 아무것도.,M1Q4A01BURN,,,,,0,0
57158,Dialog,BURN,"Well... I guess I have the shirt on my back, but I should probably burn that too. I'll have to buy another at the Twenty in a Quiver, I suppose.","음... 등에 걸친 이 셔츠는 있군. 이것도 태워야겠지. '스무발 화살통'에서 하나 새로 사야 할 거야, 아마.",M1Q4A01BURN,,,,,0,0
57159,Dialog,BURN,"W-what?! Is that all you want? Filthy thief! No! I say no! What are you going to do, kill me? So what! I've got nothing to live for anyway! Go ahead!","뭐, 뭐?! 그게 다야? 더러운 도둑놈! 안 돼! 절대 안 돼! 날 죽이겠다고? 그래서 뭐! 어차피 더는 살 이유도 없어! 맘대로 해!",M1Q4A01BURN,,,,,0,0
57160,Dialog,BURN,"Whatever. Look, why don't you just leave me alone. I don't really want to talk to anyone right now.",맘대로 해. 그냥 날 내버려 둬. 지금은 누구와도 말하고 싶지 않아.,M1Q4A01BURN,,,,,0,0
57161,Dialog,BURN,"You... you monster! I'd never be able to prove I didn't do it, not with a guard like you saying I did. No one would let me mourn... no one would look at me the same again... ","너... 넌 괴물이야! 네놈 같은 경비대가 내가 그랬다고 말하면, 난 결백을 절대 증명 못 할거야. 아무도 내가 애도하게 두지 않겠지... 다들 날 다르게 볼 거야...",M1Q4A01BURN,m1q0_evil_reward,,,,0,0
57162,Dialog,BURN,"Take it, you evil, evil piece of <race> waste. Leave me to my ashes... LEAVE ME!!","가져가, 이 사악한, 사악한 <race> 쓰레기야. 잿더미만 남겨 두고 가... 꺼져!!",M1Q4A01BURN,,,,,0,0
57163,Dialog,BURN,"Get away from me, you evil sack of filth! Get away from my ashes!","저리 가, 이 사악한 오물 주머니야! 내 잿더미에서 떨어져!",M1Q4A01BURN,,,,,0,0
57164,Dialog,BURN,Nothing. My last gold was stolen by some evil sack of filth. They threatened to accuse me of murdering my family... all for a few coins! Filth. FILTH!,아무것도 없어. 마지막 금화도 어떤 사악한 오물 자루가 훔쳐 갔어. 내 가족을 내가 죽였다고 모함하겠다고 협박하면서... 겨우 몇 닢 때문에! 쓰레기들. 쓰레기!,M1Q4A01BURN,,,,,0,0
