StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
42755,PC,Player Character,How did I get here? ,어떻게 여기 온 거죠?,m1q1fdeath,,[지능 보통],,,0,0
42756,PC,Player Character,I need to return to my mission. I must get back to where I just was. ,임무로 돌아가야 해요. 방금 있던 곳으로 다시 가야 합니다.,m1q1fdeath,,[지능 보통],,,0,0
42757,PC,Player Character,How me get here?,나 어떻게 여기 왔어?,m1q1fdeath,,[지능 낮음],,,0,0
42758,PC,Player Character,Me need to return to mission. Me need to go back to place where me died. ,나 임무로 돌아가야 해. 나 죽었던 곳으로 다시 가야 해.,m1q1fdeath,,[지능 낮음],,,0,0
42759,PC,Player Character,Goodbye. ,안녕.,m1q1fdeath,,,,,0,0
42760,PC,Player Character,I don't feel hurt at all. How was I healed?,전혀 안 다친 것 같아요. 어떻게 치료된 거죠?,m1q1fdeath,,[지능 보통],,,0,0
42761,PC,Player Character,"I don't want some stinking Word of Recall spell whisking me anywhere. Cancel the spell, right now!",더러운 귀환의 언령 주문으로 날 어디든 보내는 건 싫어요. 주문을 당장 취소하세요!,m1q1fdeath,,[지능 보통],,,0,0
42762,PC,Player Character,Me not feel hurt at all. How me get healed? ,나 전혀 안 다쳤어. 나 어떻게 치료됐어?,m1q1fdeath,,[지능 낮음],,,0,0
42763,PC,Player Character,Me no want Recall spell! Me want to control me own fate! Cancel spell now!,나 귀환 주문 싫어! 나 내 운명 스스로 결정하고 싶어! 주문 지금 취소해!,m1q1fdeath,,[지능 낮음],,,0,0
42764,PC,Player Character,Fine then! I still need to get back to where I was. Can you help with that? ,좋아요! 그래도 전에 있던 곳으로 돌아가야 해요. 도와주실 수 있나요?,m1q1fdeath,,[지능 보통],,,0,0
42765,PC,Player Character,Me not like that! But me accept it. Can you get me back to where me just was?,나 그거 싫어! 근데 받아들일게. 나 방금 있던 곳으로 돌려보내 줘?,m1q1fdeath,,[지능 낮음],,,0,0
42766,PC,Player Character,"I want to go back to the place where I nearly died, and I want to go now!",거의 죽을 뻔했던 곳으로 다시 가고 싶어요. 지금 당장요!,m1q1fdeath,,[지능 보통],,,0,0
42767,PC,Player Character,Me want go back to spot where me almost die! Me want go right now!,나 거의 죽었던 곳으로 다시 가고 싶어! 나 지금 가고 싶어!,m1q1fdeath,,[지능 낮음],,,0,0
42768,PC,Player Character,I need to prepare before I resume my mission. I'll see you later. ,임무를 재개하기 전에 준비가 필요해요. 나중에 뵙겠습니다.,m1q1fdeath,,[지능 보통],,,0,0
42769,PC,Player Character,Me need prepare stuff before me continue mission. Goodbye. ,나 임무 계속하기 전에 준비해야 해. 안녕.,m1q1fdeath,,[지능 낮음],,,0,0
42770,PC,Player Character,Yes. Transport me there now. ,네. 지금 그곳으로 보내 주세요.,m1q1fdeath,,[지능 보통],,,0,0
42771,PC,Player Character,Yes. Me want to go back now.,응. 나 지금 돌아가고 싶어.,m1q1fdeath,,[지능 낮음],,,0,0
42772,PC,Player Character,I've changed my mind. I'll see you later. ,마음이 바뀌었어요. 나중에 뵙겠습니다.,m1q1fdeath,,[지능 보통],,,0,0
42773,PC,Player Character,Me change my mind. Goodbye. ,나 마음 바뀌었어. 안녕.,m1q1fdeath,,[지능 낮음],,,0,0
42774,PC,Player Character,Who are you?,누구세요?,m1q1fdeath,,[지능 보통],,,0,0
42775,PC,Player Character,Who you be?,너 누구야?,m1q1fdeath,,[지능 낮음],,,0,0
42776,PC,Player Character,Ummm... when did you cast this Word of Recall spell on me? ,음... 언제 이 귀환의 언령 주문을 저한테 거신 거예요?,m1q1fdeath,,[지능 보통],,,0,0
42777,PC,Player Character,When you cast Recall spell on me?,너 언제 나한테 귀환 주문 걸었어?,m1q1fdeath,,[지능 낮음],,,0,0
57002,PC,Player Character,Me need healing.,나 치료 필요해.,m1q1fdeath,,[지능 낮음],,,0,0
57003,PC,Player Character,I need healing.,치료가 필요해요.,m1q1fdeath,,[지능 보통],,,0,0
57004,PC,Player Character,Who you be?,너 누구야?,m1q1fdeath,,[지능 낮음],,,0,0
57005,PC,Player Character,Who are you?,누구세요?,m1q1fdeath,,[지능 보통],,,0,0
57006,PC,Player Character,Me not understand 'bout Stone of Recall and teleport portal.,나 귀환석이랑 순간이동 차원문 이해 못 해.,m1q1fdeath,,[지능 낮음],,,0,0
57007,PC,Player Character,Teleportation portal? Stone of Recall? I don't understand.,순간이동 차원문이요? 귀환석이요? 무슨 말인지 모르겠어요.,m1q1fdeath,,[지능 보통],,,0,0
57008,PC,Player Character,That be big power magic!,그거 엄청 강한 마법이야!,m1q1fdeath,,[지능 낮음],,,0,0
