StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
65842,PC,Player Character,Me need healing.,나 치료 필요해.,m4q01deathcleric,,[지능 낮음],,,0,0
65843,PC,Player Character,I need healing.,저는 치료가 필요합니다.,m4q01deathcleric,,[지능 보통],,,0,0
65844,PC,Player Character,Who you be?,너 누구야?,m4q01deathcleric,,[지능 낮음],,,0,0
65845,PC,Player Character,Who are you?,당신은 누구죠?,m4q01deathcleric,,[지능 보통],,,0,0
65846,PC,Player Character,Me not understand 'bout Stone of Recall and teleport portal.,나 귀환석이랑 순간이동 차원문 이해 못 해.,m4q01deathcleric,,[지능 낮음],,,0,0
65847,PC,Player Character,Teleportation portal? Stone of Recall? I don't understand.,순간이동 차원문요? 귀환석요? 이해가 안 되는군요.,m4q01deathcleric,,[지능 보통],,,0,0
65848,PC,Player Character,That be big power magic!,그거 엄청 강한 마법이야!,m4q01deathcleric,,[지능 낮음],,,0,0
65849,PC,Player Character,That's some pretty powerful magic!,꽤 강력한 마법이군요!,m4q01deathcleric,,[지능 보통],,,0,0
65850,PC,Player Character,That's handy.,편리하네요.,m4q01deathcleric,,,,,0,0
65851,PC,Player Character,Me need you go over that one more time.,나 다시 한번 설명 필요해.,m4q01deathcleric,,[지능 낮음],,,0,0
65852,PC,Player Character,Can you explain that again?,다시 설명해 주시겠습니까?,m4q01deathcleric,,[지능 보통],,,0,0
65853,PC,Player Character,Goodbye. ,안녕히 계세요.,m4q01deathcleric,,,,,0,0
65854,PC,Player Character,Me need to return to mission. Me need to go back to place where me died. ,나 임무로 돌아가야 해. 나 죽었던 곳으로 다시 가야 해.,m4q01deathcleric,,[지능 낮음],,,0,0
65855,PC,Player Character,I need to return to my mission. I must get back to where I just was. ,저는 임무로 돌아가야 합니다. 방금 있었던 곳으로 돌아가야 해요.,m4q01deathcleric,,[지능 보통],,,0,0
65856,PC,Player Character,Send me back.,날 다시 보내줘.,m4q01deathcleric,,,,,0,0
65857,PC,Player Character,What you mean? Why me not want go back?,무슨 말이야? 나 왜 돌아가고 싶지 않아?,m4q01deathcleric,,[지능 낮음],,,0,0
65858,PC,Player Character,What do you mean? Why wouldn't I want to go back?,무슨 말씀이죠? 왜 돌아가고 싶지 않겠어요?,m4q01deathcleric,,[지능 보통],,,0,0
65859,PC,Player Character,Me need prepare stuff before me continue mission. Goodbye. ,나 임무 계속하기 전에 준비 필요해. 안녕.,m4q01deathcleric,,[지능 낮음],,,0,0
65860,PC,Player Character,I need to prepare before I resume my mission. I'll see you later. ,임무를 재개하기 전에 준비가 필요합니다. 나중에 뵙겠습니다.,m4q01deathcleric,,[지능 보통],,,0,0
65861,PC,Player Character,Teleport portal? Recall Stone? What you be talking about?,순간이동 차원문? 귀환석? 무슨 말이야?,m4q01deathcleric,,[지능 낮음],,,0,0
65862,PC,Player Character,Teleportation portal? Stone of Recall? What are you talking about?,순간이동 차원문요? 귀환석요? 무슨 말씀이죠?,m4q01deathcleric,,[지능 보통],,,0,0
65863,PC,Player Character,That's handy.,편리하네요.,m4q01deathcleric,,,,,0,0
65864,PC,Player Character,Me want go back to spot where me almost die! Me want go right now!,나 거의 죽었던 곳으로 다시 가고 싶어! 나 지금 당장 가고 싶어!,m4q01deathcleric,,[지능 낮음],,,0,0
65865,PC,Player Character,"I want to go back to the place where I nearly died, and I want to go now!","거의 죽을 뻔했던 곳으로 돌아가고 싶고, 지금 당장 가고 싶습니다!",m4q01deathcleric,,[지능 보통],,,0,0
65866,PC,Player Character,Me change my mind. Goodbye. ,나 생각 바꿨어. 안녕.,m4q01deathcleric,,[지능 낮음],,,0,0
65867,PC,Player Character,I've changed my mind. I'll see you later. ,생각이 바뀌었습니다. 나중에 뵙겠습니다.,m4q01deathcleric,,[지능 보통],,,0,0
65868,PC,Player Character,Yes. Me want to go back now.,응. 나 지금 돌아가고 싶어.,m4q01deathcleric,,[지능 낮음],,,0,0
65869,PC,Player Character,Yes. Transport me there now. ,네. 지금 거기로 보내주세요.,m4q01deathcleric,,[지능 보통],,,0,0
65870,PC,Player Character,How me get here?,나 어떻게 여기 왔어?,m4q01deathcleric,,[지능 낮음],,,0,0
65871,PC,Player Character,How did I get here? ,어떻게 여기 온 거죠?,m4q01deathcleric,,[지능 보통],,,0,0
65872,PC,Player Character,Me no want Recall spell! Me want to control me own fate! Cancel spell now!,나 귀환 주문 원하지 않아! 나 내 운명 스스로 결정하고 싶어! 지금 주문 취소해!,m4q01deathcleric,,[지능 낮음],,,0,0
65873,PC,Player Character,Me not feel hurt at all. How me get healed? ,나 전혀 안 다쳤어. 나 어떻게 치료됐어?,m4q01deathcleric,,[지능 낮음],,,0,0
65874,PC,Player Character,"I don't want some stinking Word of Recall spell whisking me anywhere. Cancel the spell, right now!",더러운 귀환의 언령 주문으로 날 어디든 보내는 건 싫어요. 주문을 당장 취소하세요!,m4q01deathcleric,,[지능 보통],,,0,0
65875,PC,Player Character,Me not like that! But me accept it. Can you get me back to where me just was?,나 그거 싫어! 근데 나 받아들일게. 나 원래 있던 곳으로 돌려보내줄 수 있어?,m4q01deathcleric,,[지능 낮음],,,0,0
65876,PC,Player Character,Fine then! I still need to get back to where I was. Can you help with that? ,좋습니다! 그래도 원래 있던 곳으로 돌아가야 합니다. 도와주실 수 있나요?,m4q01deathcleric,,[지능 보통],,,0,0
65877,PC,Player Character,I don't feel hurt at all. How was I healed?,전혀 다치지 않았는데요. 어떻게 치료된 거죠?,m4q01deathcleric,,[지능 보통],,,0,0
65878,PC,Player Character,When you cast Recall spell on me?,너 언제 나한테 귀환 주문 걸었어?,m4q01deathcleric,,[지능 낮음],,,0,0
65879,PC,Player Character,Ummm...when did you cast this Word of Recall spell on me? ,음... 언제 제게 귀환의 언령 주문을 건 거죠?,m4q01deathcleric,,[지능 보통],,,0,0
65880,PC,Player Character,Who you be?,너 누구야?,m4q01deathcleric,,[지능 낮음],,,0,0
65881,PC,Player Character,Who are you?,당신은 누구죠?,m4q01deathcleric,,[지능 보통],,,0,0
