StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
71741,Creature,Spirit of Nilmaldor,"Beware, mortal, for you trespass within the tomb of Nilmaldor, Knight-Gallant of Ascalhorn. Why have you come? Looting shall earn you only the foulest of curses to destroy your very soul.","조심하라, 필멸자여. 그대는 아스칼혼의 용맹한 기사 닐말도르의 무덤에 침입하였다. 무슨 용무인가? 약탈은 그대의 영혼을 파멸시킬 가장 혹독한 저주만을 안겨줄 것이다.",Q2_NILMALDOR,,,,,0,0
71742,Creature,Spirit of Nilmaldor,"But if you come with a heart of courage, then I welcome you and would speak with you for a turn.","하나 용기 있는 마음으로 왔다면, 환영하마. 잠시 대화를 나누지 않겠는가.",Q2_NILMALDOR,,,,,0,0
71743,Creature,Spirit of Nilmaldor,"Everything that happens here is my concern, mortal. If you do not wish to speak, so be it... but tread with care. You walk in halls that will not be defiled lightly.","이곳에서 일어나는 모든 것이 내 관심사라, 필멸자여. 말하기 싫다면 그리 하라... 하나 조심하여 걸어라. 그대가 걷는 이 전당은 쉬이 더럽힐 수 있는 곳이 아니다.",Q2_NILMALDOR,,,,,0,0
71744,Creature,Spirit of Nilmaldor,"I am no foul fiend come to haunt a murder, if that is what you ask. I am the guardian spirit of this crypt. It is my duty and my honor to watch over the dead of my people.","내가 살인을 저지르러 온 사악한 마귀냐고 묻는다면, 아니다. 나는 이 납골당의 수호령이다. 내 민족의 망자들을 지키는 것이 나의 의무이자 영예다.",Q2_NILMALDOR,,,,,0,0
71745,Creature,Spirit of Nilmaldor,"In life, I was a warrior of rank and privilege. The price was this eternal duty, and I accepted it willingly. But my duty has been foiled, so now here I remain in this single chamber.","살아생전 나는 지위와 특권을 가진 전사였다. 그 대가는 이 영원한 의무였고, 기꺼이 받아들였지. 하나 의무를 다하지 못하게 되어, 이제 이 방에만 머물러 있다.",Q2_NILMALDOR,,,,,0,0
71746,Creature,Spirit of Nilmaldor,"I am unable to protect the rest of my brethren, for I have been driven from the rest of the tombs, but perhaps you might be willing to assist me?","나머지 무덤에서 쫓겨났기에 동족들을 더는 보호할 수 없다. 혹시 나를 도와줄 의향이 있는가?",Q2_NILMALDOR,,,,,0,0
71747,Creature,Spirit of Nilmaldor,"I sense that you come here seeking an artifact of power, carried by the foul kobolds who have invaded this restful place.","이 평화로운 장소를 침범한 비열한 코볼트들이 가진 힘의 유물을 찾으러 왔음을 느낀다.",Q2_NILMALDOR,,,,,0,0
71748,Creature,Spirit of Nilmaldor,"You agreed to vanquish the spiders that infest the western crypt. All of the spiders and their egg sacs must be destroyed, but I sense the deed has not yet been done.","서쪽 납골당에 들끓는 거미들을 처치하겠다고 약속했었다. 모든 거미와 알주머니를 파괴해야 하는데, 아직 완수되지 않은 것 같구나.",Q2_NILMALDOR,,,,,0,0
71749,Creature,Spirit of Nilmaldor,"Ask what questions you have and I shall strive to answer them. This is not a place of urgency, as you can well imagine.","묻고 싶은 것을 물어라. 답하도록 하마. 짐작하겠지만 이곳은 서두를 곳이 아니다.",Q2_NILMALDOR,,,,,0,0
71750,Creature,Spirit of Nilmaldor,"They have barricaded themselves in the southeast crypts. What they plan to do, I have no idea, but they show great fear with each movement.","그들은 동남쪽 납골당에 방어벽을 치고 있다. 무엇을 꾸미는지는 모르겠으나, 움직일 때마다 큰 두려움을 보인다.",Q2_NILMALDOR,,,,,0,0
71751,Creature,Spirit of Nilmaldor,"They are cunning creatures... they learned quickly not to loot the corpses of my brethren, for then the warriors arise and do battle. Few thieves have survived the justice of the dead.","교활한 것들이다... 내 동족의 시신을 약탈하면 안 된다는 것을 빨리 배웠지. 그러면 전사들이 일어나 싸우니까. 망자의 심판에서 살아남은 도둑은 거의 없다.",Q2_NILMALDOR,,,,,0,0
71752,Creature,Spirit of Nilmaldor,"Still, the ugly creatures have no sense of respect and they defile our sanctuary. It would be good to have them gone from this place as soon as possible.","그래도 그 추한 것들은 존경심이라곤 없어 우리 성소를 더럽히고 있다. 되도록 빨리 이곳에서 없애버리면 좋겠구나.",Q2_NILMALDOR,,,,,0,0
71753,Creature,Spirit of Nilmaldor,"Eons ago, Ascalhorn was the crown jewel and capitol of the realm of Earlan. We were a proud and powerful nation of the fair folk.","아득히 먼 옛날, 아스칼혼은 에알란 왕국의 보석이자 수도였다. 우리는 요정족의 자랑스럽고 강력한 나라였지.",Q2_NILMALDOR,,,,,0,0
71754,Creature,Spirit of Nilmaldor,"I would rather not speak of the details, but our people sought power they should not have and in so doing corrupted all that was once graceful and beautiful.","자세한 건 말하고 싶지 않으나, 우리 민족은 가져서는 안 될 힘을 추구했고, 그 과정에서 한때 우아하고 아름다웠던 모든 것을 타락시켰다.",Q2_NILMALDOR,,,,,0,0
71755,Creature,Spirit of Nilmaldor,"Being a practitioner of the arcane arts yourself, I am sure you understand how the pursuit of power for its own sake can corrupt even the purest of souls. Such was the case with Ascalhorn.","그대도 비전술을 다루는 자로서 힘만을 좇으면 가장 순수한 영혼마저 타락한다는 것을 알 것이다. 아스칼혼이 그러했지.",Q2_NILMALDOR,,,,,0,0
71756,Creature,Spirit of Nilmaldor,"But as we watched the human race grow in strength, our rulers became jealous and sought to further their power through the pursuit of the darkest arts. It corrupted all that was once beautiful.","하나 인간이 강해지는 것을 지켜보며, 우리 지배자들은 질투심에 가장 어두운 술법을 추구하여 힘을 더 키우려 했다. 한때 아름다웠던 모든 것이 타락했지.",Q2_NILMALDOR,,,,,0,0
71757,Creature,Spirit of Nilmaldor,"We who are buried here are those elves of Ascalhorn who turned against our masters and burned our fair city by our own hands. We are betrayers and saviors both, and here we lie forgotten.","이곳에 묻힌 우리는 주인에게 등을 돌리고 우리 손으로 아름다운 도시를 불태운 아스칼혼의 엘프들이다. 우리는 배신자이자 구원자이며, 여기 잊힌 채 누워 있다.",Q2_NILMALDOR,,,,,0,0
71758,Creature,Spirit of Nilmaldor,And so we do. We would not see fair Ascalhorn turned into a tyranny of evil and darkness; we could not bear it.,그리하였다. 우리는 아름다운 아스칼혼이 악과 어둠의 폭정으로 변하는 것을 볼 수 없었다. 견딜 수 없었지.,Q2_NILMALDOR,,,,,0,0
71759,Creature,Spirit of Nilmaldor,Stronger than our desire to not see fair Ascalhorn turned into a tyranny over man and elves both? What we did was to preserve all others as much as what was good in ourselves.,고향에 대한 사랑보다 강했느냐고? 우리가 그리 한 것은 다른 모든 이들과 우리 안의 선한 것을 지키기 위함이었다.,Q2_NILMALDOR,,,,,0,0
71760,Creature,Spirit of Nilmaldor,"Perhaps so. I would rather have Ascalhorn remembered for what it once was, but that shall never be.","그럴지도 모른다. 아스칼혼이 한때의 모습으로 기억되길 바라지만, 그런 일은 결코 없을 것이다.",Q2_NILMALDOR,,,,,0,0
71761,Creature,Spirit of Nilmaldor,"Many lives were lost, but none of them innocent. Such is the price we paid for our pride. My only hope is that the gods one day forgive us our folly.","많은 목숨이 희생되었으나, 무고한 자는 없었다. 그것이 우리 오만에 대해 치른 대가다. 내 유일한 바람은 언젠가 신들이 우리의 어리석음을 용서해 주시는 것이다.",Q2_NILMALDOR,,,,,0,0
71762,Creature,Spirit of Nilmaldor,Is there anything else you would like to know?,더 알고 싶은 것이 있는가?,Q2_NILMALDOR,,,,,0,0
71763,Creature,Spirit of Nilmaldor,"I am the guardian of this crypt, mortal. It is my eternal duty and my honor to watch over the dead of my people.","나는 이 납골당의 수호자다, 필멸자여. 내 민족의 망자들을 지키는 것이 나의 영원한 의무이자 영예다.",Q2_NILMALDOR,,,,,0,0
71764,Creature,Spirit of Nilmaldor,"I felt their fearful passing a short time ago, and they remain within the crypt still. Know that they have caused great mischief and destruction here... I would be eager to have them gone.","얼마 전 그들의 두려움에 찬 이동을 느꼈고, 아직 납골당 안에 남아 있다. 알아두어라. 그들이 이곳에서 큰 해악과 파괴를 일으켰다... 없애버리고 싶구나.",Q2_NILMALDOR,,,,,0,0
71765,Creature,Spirit of Nilmaldor,"I would consider it a boon, in fact, should you remove the vermin. Indeed, if you are willing to render me assistance, I believe I can even provide you a simple manner to accomplish that feat.","사실 그 해충들을 제거해 준다면 은혜로 여기겠다. 진정으로 나를 도울 의향이 있다면, 그 일을 해낼 간단한 방법도 알려줄 수 있다.",Q2_NILMALDOR,,,,,0,0
71766,Creature,Spirit of Nilmaldor,"An age ago, a malevolent wraith invaded our crypt. I did battle with the creature and destroyed it, but not before it weakened me greatly.","오래전, 사악한 망령이 납골당에 침입했다. 그 자와 싸워 물리쳤으나, 크게 약해지고 말았다.",Q2_NILMALDOR,,,,,0,0
71767,Creature,Spirit of Nilmaldor,Ever since I have been forced to remain close to my own remains. I cannot roam the crypt freely as I once did... and this means I cannot perform my duty.,"그 이후로 내 유해 가까이에만 머물러야 했다. 예전처럼 납골당을 자유로이 돌아다닐 수 없게 되었고... 이는 내 의무를 수행할 수 없음을 뜻한다.",Q2_NILMALDOR,,,,,0,0
71768,Creature,Spirit of Nilmaldor,"Living creatures... giant spiders, in fact... have infested one of the western tombs. They have damaged much and I can do nothing.","살아있는 생명체들이... 사실 거대 거미들이... 서쪽 무덤 하나에 들끓고 있다. 많은 피해를 입혔으나 나는 아무것도 할 수 없다.",Q2_NILMALDOR,,,,,0,0
71769,Creature,Spirit of Nilmaldor,"If you be bold enough to destroy these spiders and their egg sacs, mortal, I would be more than willing to aid you with the kobolds.","필멸자여, 이 거미들과 알주머니를 파괴할 만큼 대담하다면 코볼트 일을 기꺼이 도와주마.",Q2_NILMALDOR,q2_at_nlmldr_sug,,,,0,0
71770,Creature,Spirit of Nilmaldor,"If you refer to wealth, then there is little I can do for you. What possessions the dead keep in this hallowed place are not for you. All I can offer is to assist you with your goal.","재물을 원한다면, 해줄 수 있는 것이 거의 없다. 이 신성한 곳에 망자들이 간직한 것은 그대의 것이 아니니. 내가 해줄 수 있는 것은 그대의 목표를 돕는 것뿐이다.",Q2_NILMALDOR,,,,,0,0
71771,Creature,Spirit of Nilmaldor,"I see. Should you have a change of heart, mortal, then speak to me again. Until that time I warn you to tread lightly in these halls.","알겠다. 마음이 바뀌면 다시 말을 걸어라, 필멸자여. 그때까지 이 전당에서 조심히 걸으라 경고한다.",Q2_NILMALDOR,q2_at_nlmldr_rej,,,,0,0
71772,Creature,Spirit of Nilmaldor,I am well pleased to know there is such a <man/woman> of courage left in the living world. Return to me once your task has been completed.,산 자의 세계에 그런 용기 있는 분이 남아 있음을 알게 되어 기쁘다. 임무를 완수하면 돌아오라.,Q2_NILMALDOR,,,,,0,0
71773,Creature,Spirit of Nilmaldor,You return to my tomb. Do you have the courage to assist me now. mortal?,"내 무덤에 돌아왔구나. 이제 나를 도울 용기가 있는가, 필멸자여?",Q2_NILMALDOR,,,,,0,0
