﻿StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
12613,Creature,Sharwyn,Sharwyn,샤윈,HX_FEND_SHARWYN|X2_HEN_SHARWYN,,,,,0,0
87549,Creature,Sharwyn,"""Yes, Daelen? Is there something you need?""","""응, 데란? 필요한 거 있어?""",X2_HEN_SHARWYN,,,,,0,0
87551,Creature,Sharwyn,"""You've been watching me quite closely. Not that I mind - I'm used to men staring at me. But I just wanted to make sure there wasn't anything more to it than a simple ogling.""","""날 아주 면밀히 보고 있었네. 신경 쓰이진 않아-남자들이 날 쳐다보는 건 익숙하니까. 그냥 단순한 눈요기 이상이 아닌지 확인하고 싶었어.""",X2_HEN_SHARWYN,,,,,0,0
87553,Creature,Sharwyn,"The bard arches an eyebrow. ""You weren't? That's a shame, Daelen. So why weren't you ogling me? Don't you find me attractive?""","음유시인이 눈썹을 치켜올립니다. ""아니었어? 아쉽네, 데란. 그럼 왜 날 쳐다보지 않았어? 내가 매력적이지 않다고 생각해?""",X2_HEN_SHARWYN,,,,,0,0
87556,Creature,Sharwyn,"Sharwyn smiles. ""I'm out of every man's league. But some men are closer than others."" She gives Daelen a knowing wink, then walks off with a toss of her long, red hair.","샤윈이 미소 짓습니다. ""난 모든 남자의 상대가 안 되지. 하지만 어떤 남자들은 다른 남자들보다 가깝긴 해."" 그녀가 데란에게 알듯한 윙크를 보내더니, 길고 붉은 머리카락을 휘날리며 걸어갑니다.",X2_HEN_SHARWYN,,,,,0,0
87558,Creature,Sharwyn,"""But it's so fun! Besides, deep down he loves it. Don't you Daelen?"" She gives the half-orc a knowing wink, then laughs and walks off with a toss of her long, red hair.","""하지만 너무 재밌잖아! 게다가 마음 깊은 곳에선 좋아하잖아. 그렇지, 데란?"" 그녀가 하프오크에게 알듯한 윙크를 보내더니 웃으며 길고 붉은 머리카락을 휘날리며 걸어갑니다.",X2_HEN_SHARWYN,,,,,0,0
87561,Creature,Sharwyn,"""I'm doing quite well, considering. No ill affects, no lingering symptoms."" She tilts her head to the side and gives Daelan a long stare. ""It's something we've all been through before, Daelen.""","""상황을 고려하면 아주 잘 지내고 있어. 나쁜 영향도 없고 남은 증상도 없어."" 그녀가 고개를 옆으로 기울이고 데란을 오랫동안 바라봅니다. ""우리 모두 전에 겪어본 일이잖아, 데란.""",X2_HEN_SHARWYN,,,,,0,0
87563,Creature,Sharwyn,"Sharwyn's brow knots up in anger. ""Are you saying I need my own personal guardian? I may not be as strong as you, Daelen - few people are. But I have other talents that serve me well enough.""","샤윈의 이마에 화난 주름이 잡힙니다. ""내가 개인 보호자가 필요하다는 거야? 네만큼 강하진 않을 수 있어, 데란-그만큼 강한 사람은 거의 없으니까. 하지만 내겐 충분히 잘 써먹을 수 있는 다른 재능들이 있어.""",X2_HEN_SHARWYN,,,,,0,0
87564,Creature,Sharwyn,"""We don't all rely on brutish strength and a big axe! My spells and bard songs are all I need, so don't waste any extra effort watching out for poor Sharwyn. She can look after herself!""","""우린 모두 무식한 힘과 커다란 도끼에 의존하는 건 아니야! 내 주문과 음유시인의 노래면 충분해. 그러니 불쌍한 샤윈 걱정하느라 쓸데없이 힘 빼지 마. 나 스스로 돌볼 수 있어!""",X2_HEN_SHARWYN,,,,,0,0
87566,Creature,Sharwyn,"The bard gets a mischievous glint in her eye. ""You've been watching me in action, have you? And do you like what you see?""","음유시인의 눈에 장난스러운 빛이 깃듭니다. ""내가 활약하는 걸 지켜봤군? 마음에 들어?""",X2_HEN_SHARWYN,,,,,0,0
88233,Creature,Sharwyn,"""No, Deekin never has. By the way you've been staring at me, however, I kind of figured that's what you had in mind.""","""아니, 디킨은 한 번도 안 그랬어. 하지만 날 쳐다보는 방식을 보니 그런 생각이 있는 것 같더라고.""",X2_HEN_SHARWYN,,,,,0,0
88235,Creature,Sharwyn,"""You needn't be coy, my little lizard friend. Between one bard to another, I know what such glances mean.""","""수줍어할 필요 없어, 작은 도마뱀 친구. 음유시인끼리 말인데, 그런 눈빛이 무슨 의미인지 잘 알아.""",X2_HEN_SHARWYN,,,,,0,0
88237,Creature,Sharwyn,"""Really, I'm flattered, but you must know it just isn't... what?""","""정말, 영광이지만 그게 좀 그렇다는 건 알잖아... 뭐라고?""",X2_HEN_SHARWYN,,,,,0,0
88239,Creature,Sharwyn,"""Of... of course it's normal! Look... I'll give you twenty gold not to mention that to anyone else.""","""당... 당연히 정상이지! 저기... 다른 사람한테 말 안 하면 금화 20개 줄게.""",X2_HEN_SHARWYN,,,,,0,0
88241,Creature,Sharwyn,"""Fine, thirty. Now stop talking.""","""좋아, 30개. 이제 말 그만 해.""",X2_HEN_SHARWYN,,,,,0,0
88243,Creature,Sharwyn,"""I did, indeed, my little man. And I assume you were the scribe behind 'Shadows of Undrentide'?""","""그랬지, 꼬마 친구. 그리고 네가 '언더렌타이드의 그림자'를 쓴 필경사였어?""",X2_HEN_SHARWYN,,,,,0,0
88245,Creature,Sharwyn,"""Well... it started out well enough. But the second chapter seemed a bit... rushed...""","""글쎄... 처음엔 괜찮았어. 근데 2장이 좀... 급하게 쓴 것 같았어...""",X2_HEN_SHARWYN,,,,,0,0
88247,Creature,Sharwyn,"""There were other problems, too. I'd be happy to list them for you sometime, if you're of a mind.""","""다른 문제들도 있었어. 원한다면 언젠가 나열해 줄게.""",X2_HEN_SHARWYN,,,,,0,0
88249,Creature,Sharwyn,"""What are you talking about? There was nothing wrong with my book.""","""무슨 소리야? 내 책에 잘못된 건 없었어.""",X2_HEN_SHARWYN,,,,,0,0
88251,Creature,Sharwyn,"""Oh, shush, you."" Sharwyn turns away. ""Critic.""","""아이, 조용히 해."" 샤윈이 돌아섭니다. ""평론가.""",X2_HEN_SHARWYN,,,,,0,0
88997,Creature,Sharwyn,"""I do, but... I don't know, you might be embarrassed...""","""알아, 하지만... 글쎄, 창피할 수도 있어서...""",X2_HEN_SHARWYN,,,,,0,0
88999,Creature,Sharwyn,"""Well... I remember hearing that there was some incident involving you and Lord Nasher, that he was angry with you over something involving Sembia?""","""글쎄... 너랑 나셰르 영주님 사이에 무슨 일이 있었다고 들었어. 셈비아와 관련된 무언가 때문에 화를 내셨다는데?""",X2_HEN_SHARWYN,,,,,0,0
89001,Creature,Sharwyn,"Sharwyn grins. ""What happened?""","샤윈이 씨익 웃습니다. ""무슨 일 있었어?""",X2_HEN_SHARWYN,,,,,0,0
89003,Creature,Sharwyn,"""That doesn't sound so bad.""","""그렇게 나쁘진 않은데.""",X2_HEN_SHARWYN,,,,,0,0
89005,Creature,Sharwyn,"""Ah...""","""아...""",X2_HEN_SHARWYN,,,,,0,0
89007,Creature,Sharwyn,"Sharwyn holds up her hands. ""Say no more. I get the picture. You poor girl.""","샤윈이 손을 듭니다. ""더 말 안 해도 돼. 상황은 알겠어. 불쌍하네.""",X2_HEN_SHARWYN,,,,,0,0
89009,Creature,Sharwyn,"Obviously Sharwyn was not expecting such a question. She stiffens and regards Linu suspiciously. ""Yes. How could you know such a thing?""","샤윈은 그런 질문을 예상하지 못한 게 분명합니다. 그녀가 몸을 굳히고 리누를 의심스럽게 바라봅니다. ""그래. 어떻게 그걸 알았어?""",X2_HEN_SHARWYN,,,,,0,0
89011,Creature,Sharwyn,"""She didn't have the plague, itself. She had bonerot... and I was able to procure a potion for her that healed it. At great difficulty, I might add.""","""역병 자체는 아니었어. 골부식병이었지... 그리고 그걸 치료할 물약을 구할 수 있었어. 엄청 힘들었다는 점을 덧붙이자면.""",X2_HEN_SHARWYN,,,,,0,0
89013,Creature,Sharwyn,"""No."" Sharwyn's expression is harsh and she turns away from Linu for a moment. ""Not that it's any of your business, but no... we don't. I haven't seen her since I gave her the potion.""","""아니."" 샤윈의 표정이 거칠어지고 잠시 리누로부터 고개를 돌립니다. ""네가 알 바는 아니지만, 아니... 연락 안 해. 물약을 준 뒤로 그녀를 본 적이 없어.""",X2_HEN_SHARWYN,,,,,0,0
89015,Creature,Sharwyn,"Sharwyn's voice is quiet. ""I see.""","샤윈의 목소리가 조용합니다. ""그렇구나.""",X2_HEN_SHARWYN,,,,,0,0
