StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
21220,PC,Player Character,I am acting as a guard. I need information.,"지금 경비 임무 중인데, 정보가 필요합니다.",m1q4a00com1,m1qa00com1slg01,[지능 보통],,,0,0
21221,PC,Player Character,Me like a guard. Me gots questions.,나 경비처럼 왔다. 질문 있다.,m1q4a00com1,m1qa00com1slg01,[지능 낮음],,,0,0
21222,PC,Player Character,Goodbye.,그럼 이만.,m1q4a00com1,,,,,0,0
21223,PC,Player Character,Any places here that is interesting?,여기 재밌는 데 있나?,m1q4a00com1,,[지능 낮음],,,0,0
21224,PC,Player Character,How widespread is the plague here?,여기 역병이 얼마나 퍼졌어?,m1q4a00com1,,[지능 보통],,,0,0
21225,PC,Player Character,I need infomation about the Docks district.,항만 지구에 대한 정보가 필요합니다.,m1q4a00com1,,[지능 보통],,,0,0
21226,PC,Player Character,Have you heard of anything odd? Any rumors?,이상한 일이나 소문을 들은 게 있나요?,m1q4a00com1,,[지능 보통],,,0,0
21227,PC,Player Character,How big is plague spread here?,여기 역병 얼마나 퍼졌나?,m1q4a00com1,,[지능 낮음],,,0,0
21228,PC,Player Character,Me wants information about Docks.,나 항만 지구 정보 필요해.,m1q4a00com1,,[지능 낮음],,,0,0
21229,PC,Player Character,Maybe you hear about odd stuff or rumors?,혹시 이상한 거나 소문 들었나?,m1q4a00com1,,[지능 낮음],,,0,0
21230,PC,Player Character,What do you know about attempts at a cure?,치료제를 찾으려는 시도에 대해 뭘 알아?,m1q4a00com1,,[지능 보통],,,0,0
21231,PC,Player Character,You know about cure attempts maybe?,"치료법 시도, 아나?",m1q4a00com1,,[지능 낮음],,,0,0
21232,PC,Player Character,I want to ask something else.,다른 걸 물어보고 싶어.,m1q4a00com1,,[지능 보통],,,0,0
21233,PC,Player Character,Me ask different questions.,다른 질문 한다.,m1q4a00com1,,[지능 낮음],,,0,0
21234,PC,Player Character,Any locations of interest in this district?,이 지구에 관심 둘만한 장소가 있을까요?,m1q4a00com1,,[지능 보통],,,0,0
21235,PC,Player Character,A place to get supplies.,물자를 구할 수 있는 곳.,m1q4a00com1,,[지능 보통],,,0,0
21236,PC,Player Character,Important places. Anything like that?,중요한 장소들. 그런 거 있어?,m1q4a00com1,,[지능 보통],,,0,0
21237,PC,Player Character,Who are the important people in this district?,이 지구의 영향력 있는 인물이라면 누가 있을까요?,m1q4a00com1,,[지능 보통],,,0,0
21238,PC,Player Character,Who run this place? You know about them?,여긴 누가 굴리나? 그 사람들 알아?,m1q4a00com1,,[지능 낮음],,,0,0
21239,PC,Player Character,A tavern or inn.,주점이나 여관.,m1q4a00com1,,[지능 보통],,,0,0
21240,PC,Player Character,I just need to ask a few questions.,질문 몇 개만 하고 싶어.,m1q4a00com1,,[지능 보통],,,0,0
21241,PC,Player Character,Me just wants ask few questions.,몇 가지만 물을 거다.,m1q4a00com1,,[지능 낮음],,,0,0
21242,PC,Player Character,Don't tell me where to go. I do what I want.,어디 가라 마라 하지 마. 난 내 맘대로 해.,m1q4a00com1,,[지능 보통],,,0,0
21243,PC,Player Character,You shut up. Me goes whatever me want!,입 다물어. 나 가고 싶은 데 간다!,m1q4a00com1,,[지능 낮음],,,0,0
21244,PC,Player Character,I will leave.,떠날게.,m1q4a00com1,,[지능 보통],,,0,0
21245,PC,Player Character,Me leave.,나 간다.,m1q4a00com1,,[지능 낮음],,,0,0
21246,PC,Player Character,Back to my other questions about locations.,장소에 대한 다른 질문으로 돌아갈게.,m1q4a00com1,,[지능 보통],,,0,0
21247,PC,Player Character,Back to other stuff in the area.,이 근처 다른 얘기로 간다.,m1q4a00com1,,[지능 낮음],,,0,0
21248,PC,Player Character,Who are the Bloodsailors?,핏빛 항해자는 누구죠?,m1q4a00com1,,[지능 보통],,,0,0
21249,PC,Player Character,Bloodsailors? Who that?,핏빛 항해자? 누구야 그게?,m1q4a00com1,,[지능 낮음],,,0,0
