Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
cavernenterance,git,WaypointList/0/LocalizedName,0,14814,To Forest,
cavernenterance,git,WaypointList/0/MapNote,0,14815,To Forest,
cavernenterance,git,WaypointList/1/LocalizedName,0,14814,To Caverns,
cavernenterance,git,WaypointList/1/MapNote,0,14815,To Caverns,
cormanthor,git,Creature List/11/Description,0,-1,"This halfling has a jolly, open look on his face; very different from the rangers in this area.",
cormanthor,git,Creature List/11/FirstName,0,-1,Kipper,
cormanthor,git,Creature List/11/LastName,0,-1,Van Gish,
cormanthor,git,Creature List/4/Description,0,-1,This elven ranger keeps a sharp eye on the bridge over the chasm. His body language expresses a nervous energy and expectation of an attack at any time.,
cormanthor,git,Creature List/4/FirstName,0,-1,Amion,
cormanthor,git,Creature List/4/ItemList/3/LocalizedName,0,-1,Gate Key,
cormanthor,git,Creature List/4/LastName,0,-1,Galie,
cormanthor,git,Creature List/5/Description,0,-1,This massively-muscled behemoth stands watching the south road like a tower made of flesh.,
cormanthor,git,Creature List/5/FirstName,0,-1,Kraegen,
cormanthor,git,Creature List/5/LastName,0,-1,Thoraulik,
cormanthor,git,Creature List/6/Description,0,-1,"This ranger looks, beaten, wounded and exhausted.",
cormanthor,git,Creature List/6/FirstName,0,-1,Ranger,
cormanthor,git,Creature List/7/Description,0,-1,"This ranger looks, beaten, wounded and exhausted.",
cormanthor,git,Creature List/7/FirstName,0,-1,Ranger,
cormanthor,git,Creature List/8/Description,0,-1,"This ranger looks, beaten, wounded and exhausted.",
cormanthor,git,Creature List/8/FirstName,0,-1,Ranger,
cormanthor,git,Creature List/9/Description,0,-1,"This ranger stands by the fire, surveying his wounded men and shaking his head with a bitter, twisted smile.",
cormanthor,git,Creature List/9/FirstName,0,-1,Seeker,
cormanthor,git,Creature List/9/LastName,0,-1,Jorian,
cormanthor,git,Door List/0/LocName,0,5349,Door,문
cormanthor,git,SoundList/0/LocName,0,-1,Ailing Men,
cormanthor,git,SoundList/1/LocName,0,-1,Ailing Men,
cormanthor,git,SoundList/2/LocName,0,-1,Ailing Men,
cormanthor,git,SoundList/3/LocName,0,-1,Ailing Men,
cormanthor,git,SoundList/4/LocName,0,-1,Firepit & Pot,
cormanthor,git,SoundList/5/LocName,0,-1,Firepit,
cormanthor,git,SoundList/6/LocName,0,-1,Waterfall Over Edge Medium,
cormanthor,git,SoundList/7/LocName,0,-1,Wind Gust Chasm,
cormanthor,git,WaypointList/4/LocalizedName,0,14817,Waypoint,웨이포인트
cormanthor,git,WaypointList/5/LocalizedName,0,14814,Ranger Camp,
cormanthor,git,WaypointList/5/MapNote,0,14815,Ranger Camp,
cormanthor,git,WaypointList/6/LocalizedName,0,14814,To Forest,
cormanthor,git,WaypointList/6/MapNote,0,14815,To Forest,
dangerousforest,git,Encounter List/4/LocalizedName,0,14520,"Vermin, Spider Group","해충, 거미 무리"
dangerousforest,git,Placeable List/0/Description,0,14600,Either he owned little to begin with or this man was stripped of all he had.,"처음부터 아무것도 없었거나, 또는 자신이 가진 것을 모두 빼앗긴 상태입니다."
dangerousforest,git,Placeable List/0/ItemList/0/Description,0,-1,"This note has a few hastily scribbled words written on it.

everything and wrong",
dangerousforest,git,Placeable List/0/ItemList/0/LocalizedName,0,-1,Note,
dangerousforest,git,Placeable List/0/LocName,0,14601,Corpse,시체
dangerousforest,git,Placeable List/1/Description,0,14531,"With the face turned down, it's hard to determine if the victim was male or female.",얼굴이 뒤집혀 있으면 피해자가 남성이었는지 여성이었는지 판단하기 어렵습니다.
dangerousforest,git,Placeable List/1/ItemList/0/Description,0,-1,"This note has a few hastily scribbled words written on it.

if you it",
dangerousforest,git,Placeable List/1/ItemList/0/LocalizedName,0,-1,Note,
dangerousforest,git,Placeable List/1/LocName,0,14601,Corpse,시체
dangerousforest,git,Placeable List/11/Description,0,14597,"Low and flat, this chest seems to have been designed for the storage and filing of a merchant's accounts.",낮고 평평한 이 궤짝은 상인의 거래 장부를 보관하기 위해 설계된 것 같습니다.
dangerousforest,git,Placeable List/11/LocName,0,5348,Chest,궤짝
