Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
aquarium001,git,Placeable List/154/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/154/LocName,0,-1,Fish - Mackerel (School),
aquarium001,git,Placeable List/155/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/155/LocName,0,-1,Fish - Trout,
aquarium001,git,Placeable List/156/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/156/LocName,0,-1,Fish - Mackerel (School),
aquarium001,git,Placeable List/157/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/157/LocName,0,-1,Fish - Trout (School),
aquarium001,git,Placeable List/158/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/158/LocName,0,-1,Fish - Mackerel (School),
aquarium001,git,Placeable List/159/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/159/LocName,0,-1,Fish - Trout (School),
aquarium001,git,Placeable List/160/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/160/LocName,0,-1,Fish - Tuna (School),
aquarium001,git,Placeable List/161/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/161/LocName,0,-1,Fish - Mackerel (School),
aquarium001,git,Placeable List/162/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/162/LocName,0,-1,Fish - Mackerel (School),
aquarium001,git,Placeable List/163/Description,0,-1,"Slippery, scaly, and smelling slightly funny - yes, this is indeed a fish, though perhaps not the catch of the day.",
aquarium001,git,Placeable List/163/LocName,0,-1,Fish - Trout (School),
aquarium001,git,Placeable List/164/Description,0,-1,This starfish has one more arm than you were expecting...,
aquarium001,git,Placeable List/164/LocName,0,-1,Fish - Starfish,
aquarium001,git,Placeable List/165/Description,0,-1,This starfish has one more arm than you were expecting...,
aquarium001,git,Placeable List/165/LocName,0,-1,Fish - Starfish,
aquarium001,git,TriggerList/0/LocalizedName,0,14759,Cutscene Trigger: Marel 0,
aquarium001,git,WaypointList/0/LocalizedName,0,14817,Cutscene: Marel Leader Spawn,
aquarium001,git,WaypointList/1/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/10/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/11/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/12/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/13/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/14/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/15/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/16/LocalizedName,0,14817,Cutscene: PC Camera,
aquarium001,git,WaypointList/2/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/3/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/4/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/5/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/6/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/7/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/8/LocalizedName,0,14817,Cutscene: Marel Spawn,
aquarium001,git,WaypointList/9/LocalizedName,0,14817,Cutscene: Marel Spawn,
ar_moonseacoast0,git,Creature List/0/Description,0,-1,"The typical ranger of Elventree is an excellent scout, superb tracker, and deadly marksman. Although few in number, their skill is such that any would-be invaders think twice about attacking the small settlement.",
ar_moonseacoast0,git,Creature List/0/Equip_ItemList/3/LocalizedName,0,13866,Fire Arrow,화염 화살
ar_moonseacoast0,git,Creature List/0/FirstName,0,-1,Elven Ranger,
ar_moonseacoast0,git,Placeable List/1/Description,0,-1,A small candle floats on a driftwood plank.,
ar_moonseacoast0,git,Placeable List/1/LocName,0,-1,Candle Boat - No Ambient,
ar_moonseacoast0,git,Placeable List/10/LocName,0,-1,Candle 05 (No Ambient),
ar_moonseacoast0,git,Placeable List/11/LocName,0,-1,Candle 04 (No Ambient),
ar_moonseacoast0,git,Placeable List/12/LocName,0,-1,Candle 05 (No Ambient),
ar_moonseacoast0,git,Placeable List/13/Description,0,-1,A small candle floats on a driftwood plank.,
ar_moonseacoast0,git,Placeable List/13/LocName,0,-1,Candle Boat - No Ambient,
ar_moonseacoast0,git,Placeable List/14/Description,0,-1,A small candle floats on a driftwood plank.,
ar_moonseacoast0,git,Placeable List/14/LocName,0,-1,Candle Boat - No Ambient,
ar_moonseacoast0,git,Placeable List/15/Description,0,-1,A small candle floats on a driftwood plank.,
ar_moonseacoast0,git,Placeable List/15/LocName,0,-1,Candle Boat - No Ambient,
ar_moonseacoast0,git,Placeable List/16/LocName,0,-1,Candle 03 (No Ambient),
ar_moonseacoast0,git,Placeable List/17/LocName,0,-1,Candle 03 (No Ambient),
ar_moonseacoast0,git,Placeable List/18/LocName,0,12331,Astars Funeral Boat,
ar_moonseacoast0,git,Placeable List/19/LocName,0,5800,Cutscene: Archer Target,
ar_moonseacoast0,git,Placeable List/2/Description,0,-1,A small candle floats on a driftwood plank.,
