Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
door,utd,Description,0,-1,The door is firmly shut but it looks like nobody is inside.,
door,utd,LocName,0,-1,Caravan Door,
door001,utd,LocName,0,-1,Rotten Door,
dreadspiredoor,utd,LocName,0,-1,Dreadspire Door,
housedoor,utd,Description,0,-1,This door evidently leads into somebody's home.,
housedoor,utd,LocName,0,-1,House Door,
housedoor001,utd,LocName,0,-1,House Door,
inndoor,utd,Description,0,-1,This is a door to one of the inn's guest rooms.,
inndoor,utd,LocName,0,-1,Inn Door,
magicallysealedd,utd,Description,0,-1,"This door glows with an evil red light. Try as you might, you can't budge it.",
magicallysealedd,utd,LocName,0,-1,Magically Sealed Door,
sidedoor,utd,Description,0,-1,This sturdy wooden door doesn't look like it's seen much use.,
sidedoor,utd,LocName,0,-1,Side Door,
sidedoor001,utd,Description,0,-1,This sturdy wooden door doesn't look like it's seen much use.,
sidedoor001,utd,LocName,0,-1,Side Door,
stonedoor,utd,Description,0,-1,This stone door is covered in rust-colored stains that look suspiciously like blood.,
stonedoor,utd,LocName,0,-1,Stone Door,
stonedoor001,utd,Description,0,-1,"A large, heavy stone door.",
stonedoor001,utd,LocName,0,-1,Stone Door,
tm_dr_dag_hut01,utd,LocName,0,-1,[DAG01] Lizardfolk Hut Door,
tm_dr_elven1,utd,LocName,0,5349,[TTF01] Door - Elven 1,
tm_dr_elven2,utd,LocName,0,5349,[TTF01] Door - Elven 2,
tm_dr_mul_zhent0,utd,LocName,0,5349,Door,
tm_dr_tcm_cavec2,utd,LocName,0,-1,[TCM01] Cave - Cliff 2,
tm_dr_tcm_caver1,utd,LocName,0,-1,[TCM01] Cave - Rural,
tm_dr_tcm_dbl01,utd,LocName,0,-1,[TCM01] Doors - Double,
tm_dr_tcm_drawb1,utd,LocName,0,-1,[TCM01] Drawbridge,
tm_dr_tcm_gatei1,utd,LocName,0,-1,[TCM01] Wall Gate - Inner,
tm_dr_tcm_gatei2,utd,LocName,0,-1,[TCM01] Wall Gate - Inner 2,
tm_dr_tcm_gateo1,utd,LocName,0,-1,[TCM01] Wall Gate - Outer,
tm_dr_tcm_house2,utd,LocName,0,-1,[TCM01] Door - House 2,
tm_dr_tcm_house3,utd,LocName,0,-1,[TCM01] Door - House 3,
tm_dr_tcm_jail1,utd,LocName,0,-1,[TCM01] Door - Jail,
tm_dr_tcm_portc1,utd,LocName,0,-1,[TCM01] Porticullis,
tm_dr_tcm_round1,utd,LocName,0,-1,[TCM01] Door - Round Top,
tm_dr_tcm_round2,utd,LocName,0,-1,[TCM01] Door - Round Top 2,
tm_dr_tcm_small1,utd,LocName,0,-1,[TCM01] Door - Small,
tm_dr_tcm_small2,utd,LocName,0,-1,[TCM01] Door - Small 2,
tm_dr_tcm_tranr1,utd,LocName,0,-1,[TCM01] Transition - Rural,
tm_dr_tcm_wareh1,utd,LocName,0,-1,[TCM01] Warehouse Door,
tm_dr_trm_barn1,utd,LocName,0,-1,[TRM01] Door - Barn,
tm_dr_trm_cavec2,utd,LocName,0,-1,[TRM01] Cave - Cliff 2,
tm_dr_trm_caver1,utd,LocName,0,-1,[TRM01] Cave - Rural,
tm_dr_trm_elf1,utd,LocName,0,-1,[TRM01] Door - Elf,
tm_dr_trm_gatei1,utd,LocName,0,-1,[TRM01] Wall Gate - Inner,
tm_dr_trm_half1,utd,LocName,0,-1,[TRM01] Door - Halfling,
tm_dr_trm_half2,utd,LocName,0,-1,[TRM01] Door - Halfling 2,
tm_dr_trm_half3,utd,LocName,0,-1,[TRM01] Door - Halfling 3,
tm_dr_trm_house2,utd,LocName,0,-1,[TRM01] Door - House 2,
tm_dr_trm_round1,utd,LocName,0,-1,[TRM01] Door - Round Top,
tm_dr_trm_tranb1,utd,LocName,0,-1,[TRM01] Transition - Burrow,
tm_dr_trm_tranf1,utd,LocName,0,-1,[TRM01] Transition - Forest,
tm_dr_trm_tranr1,utd,LocName,0,-1,[TRM01] Transition - Rural,
tm_dr_trm_wgate1,utd,LocName,0,-1,[TRM01] Wall Gate 1,
tm_dr_trm_wgate2,utd,LocName,0,-1,[TRM01] Wall Gate 2,
tm_dr_trm_wgate3,utd,LocName,0,-1,[TRM01] Wall Gate 3,
tm_dr_trs_cavec2,utd,LocName,0,-1,[TRS01] Cave - Cliff 2,
tm_dr_trs_caver1,utd,LocName,0,-1,[TRS01] Cave - Rural,
tm_dr_trs_gatei1,utd,LocName,0,-1,[TRS01] Wall Gate - Inner,
tm_dr_trs_house2,utd,LocName,0,-1,[TRS01] Door - House 2,
tm_dr_trs_tranf1,utd,LocName,0,-1,[TRS01] Transition - Forest,
tm_dr_trs_tranr1,utd,LocName,0,-1,[TRS01] Transition - Rural,
tm_dr_trs_wgate1,utd,LocName,0,-1,[TRS01] Wall Gate 1,
tm_dr_trs_wgate2,utd,LocName,0,-1,[TRS01] Wall Gate 2,
tm_dr_trs_wgate3,utd,LocName,0,-1,[TRS01] Wall Gate 3,
