Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
aguidetozhentilk,uti,DescIdentified,0,-1,"The following is a partial list of terms and phrases commonly used by Zhents of all walks of life in the post-Razing era. 

Artists: Wizards. 

The Charmer: Since Mystra's name is still a forbidden word, the citizens use this term instead. 

Converts: Zhentilar deserters who decided not to fight for Cyric during the Razing. 

The Eclipse: Derisive term for Cyric, the Dark Sun. Adopted when he failed to save the city during the Razing. 

The Flow: Casual name for the Tesh River.

Good News: Slang term for a supply caravan that has entered the city; used especially during the Horse Stew Days. 

Himself or Hisself: Lord Orgauth, former ruler of the Keep. Mostly used by the lower classes. Now more commonly used to refer to Fzoul.

Horse Stew Days: Called this because the citizens began stealing horses and eating them when food became scarce. See the Lean Months.
 
Innocents: Anyone who comes to Zhentil Keep unaware that it has been razed. 

To Kiss: To seduce information out of someone. 

The Lean Months: The three months following the siege, where supplies became extremely scarce. 

Mask: A scam. 

The Pile: The dump, located outside the city. 

The Razing: The destruction of most of Zhentil Keep by white dragons, frost giants, and humanoid armies. Also applies to the months of the siege that followed. 

The Rookery: Street nickname for the Citadel of the Raven. 

Sodchuckers: Dalesfolk. 

Take Out the Garbage: Kill someone and deposit the body in the dump. 

Zhentish Desserts: Gruesome nickname given to the frozen corpses that washed up during the siege after battles with the white dragons. 

Zhentish Handshake: Walking up to someone, whacking them upside the head with a club, and taking their goods.

To Zik: To stab.",
aguidetozhentilk,uti,LocalizedName,0,-1,A Guide to Zhentil Keep Slang,
amarilsrobe,uti,LocalizedName,0,12904,Amaril's Robe,
amuletofaumvor,uti,DescIdentified,0,-1,"Dragoth the Bone Mage's master was Aumvor the Undying, an ancient Netherese lich, infamous since Netheril's Age of Discovery for his unmatched mastery over necromancy. He was named 'the Undying' because, instead of seeking lichdom, he lived for centuries by leeching the living energy of his 'living zombie' servitors, many of them members of his own family. He eventually transformed to a lich following the Fall of Netheril.

Created by following one of Aumvor's rituals in Dragoth Keep, this amulet grants various necromantic powers to its wearer.",
amuletofaumvor,uti,LocalizedName,0,-1,Amulet of Aumvor,
amuletofthefores,uti,DescIdentified,0,-1,"Shadoweirs are as a type of religious knighthood of the woods who serve the goddess Mielikki. Its members are willing to go on the offensive on behalf of their sacred forests. They seek to advance the regrowth of ancient woodlands and halt the endless assault of civilization on their homelands.

The doppleganger Devalle presumably claimed this amulet from the hapless Shadoweir ranger whose form she took.",
amuletofthefores,uti,LocalizedName,0,-1,Shadoweir Amulet,
animalfigure1,uti,DescIdentified,0,-1,"Carved in the shape of a wolf, this figure is magical, and rubbing it will summon a faithful dire wolf companion who can be summoned once per day to fight at your side. The wolf's name, ""Cassius"" is enscribed on the side of the figure.",
animalfigure1,uti,Description,0,-1,"This wooden figure is carved to resemble a dog or wolf. On the figure is inscribed the word ""Cassius.""",
animalfigure1,uti,LocalizedName,0,-1,Figurine of Wondrous Power,
astarsplate,uti,DescIdentified,0,13776,Astar's armor is superbly crafted and enchanted to ward off the strongest blows.,
astarsplate,uti,LocalizedName,0,62501,Astar's Half Plate,
bandedeadclaw,uti,LocalizedName,0,13266,Banedead Claw,
banedeadprop,uti,LocalizedName,0,13205,Banedead Properties,
baneguardprop,uti,LocalizedName,0,13204,Baneguard Properties,
banelichprops,uti,LocalizedName,0,12937,Banelich Properties,
beirmourapropert,uti,LocalizedName,0,13156,Beirmoura Properties,
bennartwaters,uti,DescIdentified,0,-1,Lashan's father is exceptionally light and clings to you with all of his meager strength. The smell is overpowering.,
bennartwaters,uti,LocalizedName,0,-1,Bennart Waters,
blessingofgruums,uti,LocalizedName,0,-1,Blessing of Gruumsh Properties,
blizzardsrobe,uti,LocalizedName,0,13852,Blizzard's Robe,
bonemask,uti,DescIdentified,0,-1,"Bone masks are fashioned of bone from any source. Greatly prized among the Zhentarim and other evil organizations that deal frequently with the undead, they both offer protection from and mastery over the dead.",
bonemask,uti,LocalizedName,0,-1,Bone Mask,
bracersofshieldi,uti,DescIdentified,0,-1,"When these sturdy bracers are knocked together in front of your chest, a magical shield quickly forms around you.",
bracersofshieldi,uti,LocalizedName,0,-1,Bracers of Shielding,
branonsrobe,uti,LocalizedName,0,12902,Branon's Robe,
breakwaterinnkey,uti,DescIdentified,0,-1,A key to the upper floor of the Breakwater Inn in Melvaunt.,
breakwaterinnkey,uti,LocalizedName,0,-1,Breakwater Inn Key,
bronsjournal,uti,DescIdentified,0,-1,"This large book seems to be a journal of sorts. The final few pages are heavily scribbled with notes from the Bron's last meeting. Most of the notes are largely irrelevant, but a few catch your eye:

""... I need to replace that drunken lout Grimswold. Were he not mildly useful as a scapegoat should the need arise, I'd fire him immediately.""

""... The Order attack on Teshwave has disrupted our food supplies. Voonlar can't afford to spare even a cup of grain. Things are going to get ugly before long.""

""... Where's the damned backup Zhentil Keep was supposed to send? There are strange noises coming from beyond the town walls, and I'm starting to get nervous. I'm going to order the gates locked until reinforcements arrive.""",
bronsjournal,uti,LocalizedName,0,-1,Bron's Journal,
bronsscalemail,uti,DescIdentified,0,13776,Bron's scale mail.,
bronsscalemail,uti,LocalizedName,0,13825,Bron's Scale Mail,
bulletofcrushing,uti,DescIdentified,0,-1,"These otherwise normal-looking bullets are enchanted to instantly expand in size upon striking a target, crushing them with the weight of a small boulder.",
bulletofcrushing,uti,LocalizedName,0,-1,Bullet of Crushing,
burnbonesprop,uti,LocalizedName,0,12937,Burnbones Properties,
cheeseslicer,uti,DescIdentified,0,-1,"Originally a humble cheese knife, this blade has been repurposed into a thin, light dagger.",
cheeseslicer,uti,LocalizedName,0,-1,Cheese Slicer,
