Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
module,jrl,Categories/0/EntryList/0/Text,0,-1,"A talking chicken arrived at my stronghold and begged (clucked?) for my help. This strange bird claims that she is really a druid named Jaeda who was afflicted by an evil polymorph curse. She asked me to take her to the Brush of Barbs and find the twin oaks where her leader, a druid named Tatham, is imprisoned. At the twin oaks, I should speak the magical passwords: Cloudberry and Bilberry. I hope that this strange tale proves true, and that I have not embarked on a wild chicken chase.",
module,jrl,Categories/0/EntryList/1/Text,0,-1,"At Govan's Grove in the Brush of Barbs, a talking seagull named Tatham has told me that his circle of druids was attacked by a rebel druid named Stegil. Tatham and his fellow druids were cursed and polymorphed into helpless fowls. I have already found Jaeda (the chicken), and Tatham (the seagull); however, two druids are still missing (Wanix and Urith). I must search for one druid in Gillian's Hill and for the other druid in Liam's Hold. After finding each druid, I should return them to Govan's Grove in the Brush of Barbs.",
module,jrl,Categories/0/EntryList/2/Text,0,-1,"In Gillian's Hill, I found the druid named Urith, who was polymorphed into a penguin. Now I must seek the druid named Wanix in Liam's Hold. After finding Wanix, I should return him to Govan's Grove in the Brush of Barbs. There, among the ancient stones, the seagull named Tatham will have further instructions.",
module,jrl,Categories/0/EntryList/3/Text,0,-1,"In Liam's Hold, I found the druid named Wanix, who was polymorphed into a parrot. Now I must seek the druid named Urith in Gillian's Hill. After finding Urith, I should return her to Govan's Grove in the Brush of Barbs. There, among the ancient stones, the seagull named Tatham will have further instructions.",
module,jrl,Categories/0/EntryList/4/Text,0,-1,"I have found all of the missing druids: Jaeda the chicken, Tatham the seagull, Urith the penguin, and Wanix the parrot. Tatham, the leader of this motley flock, has asked me to find Stegil's magical bloodstone, which can be used to break the foul fowl curse which afflicts the four druids. Tatham suggested that I begin my search at the Tree of Blood located deep in the Wild Hills. Once I have the bloodstone, I must return to the Brush of Barbs and seek Tatham's council.",
module,jrl,Categories/0/EntryList/5/Text,0,-1,"In Stegil's burrow, I rescued a young half-elf named Feynemonee. She betrayed Tatham and the other druids by helping Stegil, but she also expressed remorse for her actions. Hoping to find peace with nature, she told me to search for Stegil's magical bloodstone hidden behind a loose stone in the burrow's wall. I should begin my search beneath the stuffed elk's head mounted on the wall. After finding the bloodstone, I must return to the Brush of Barbs and seek Tatham's council.",
module,jrl,Categories/0/EntryList/6/Text,0,-1,"I have made a dark pact with the rebel druid Stegil. To fulfill this pact, I must return to the Bush of Barbs and betray the four fowl druids. After killing the birds, I must bring their hearts to Stegil's burrow as sacrifices to the god of beasts, Malar. I can only suppose that Malar is not terribly fond of birds.",
module,jrl,Categories/0/EntryList/7/Text,0,-1,"I have fulfilled my dark pact with the rebel druid Stegil. I have slain the four fowl druids and have given their hearts to Stegil who devoured them in Malar's name. As a reward for my betrayal, Stegil now offers me the blessing of Malar and other druidic services.",
module,jrl,Categories/0/EntryList/8/Text,0,-1,"Using the bloodstone which I recovered from Stegil, the four unfortunate druids reversed the polymorph curse and returned to their normal forms. As a reward for my assistance, Tatham now offers me healing and other druidic services.",
module,jrl,Categories/0/EntryList/9/Text,0,-1,"A talking chicken arrived at my stronghold asking for my help. She was pursued by a hungry butcher, and I let the butcher have the chicken for his stew-pot. I shall always wonder why that little chicken wanted my help.",
module,jrl,Categories/0/Name,0,-1,A Circle of Fowl,
module,jrl,Categories/1/EntryList/0/Text,0,-1,"After downing some of the dread Kneecracker Cider in the Happy Cow Tavern, Fulbar told me a rumor about a grain shortage in Daggerford. He recommended I check in with Maerovyna, the priestess of Chauntea, who resides in the Harvest House.",
module,jrl,Categories/1/EntryList/1/Text,0,-1,"Maerovyna is concerned about these rumors of a grain shortage and asks that I check in with Daggerford's chief grain provider, a sanguine fellow named Fernd, who runs the grist-mill in the farmlands east of Daggerford.",
module,jrl,Categories/1/EntryList/10/Text,0,-1,"After uncovering Loru's true identity, I slew the dread slaad, ending its evil designs for Fernd and his fellow farmers.",
module,jrl,Categories/1/EntryList/2/Text,0,-1,"I've encountered the miller, Fernd, and am saddened by the man's unenviable state. Apparently, his grief over losing his love to another has progressed to full-blown psychosis, where he blathers on about ""secrets"" and ""flour"" in a nonsensical fashion. I must find some way to alleviate the fellow's pain, before he reaches a state of madness from which he can never return.",
module,jrl,Categories/1/EntryList/3/Text,0,-1,"A rather calm and pious monk named Loru is living in a small cave adjacent to the basement beneath Fernd's gristmill. It seems an odd place for a holy man to reside, but he seems genuinely concerned over the miller's agitated state.",
module,jrl,Categories/1/EntryList/4/Text,0,-1,"I found the journal of Loru the slaad, currently disguised as Loru the monk. Apparently, he's using the miller, Fernd, as a tool in some grand scheme designed to bring slaadi into our world from the chaotic plane called Limbo.",
