Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
q1_gate_q3d2,utd,LocName,0,5349,Gate,문
q1_gate_q3j,utd,LocName,0,5349,Gate,문
q1aa_at_q1ab,utd,LocName,0,5349,Rural Exit,시골 출구
q1aa_at_q1ad,utd,LocName,0,5349,River Exit,강 출구
q1aa_at_q2aa,utd,LocName,0,5349,Gate,문
q1ab_at_q1aa,utd,LocName,0,5349,Rural Exit,시골 출구
q1ab_at_q3ad2,utd,LocName,0,5349,Cave Entrance,동굴 입구
q1ab_at_q3af,utd,LocName,0,5349,Crypt Entrance,지하묘 입구
q1ab_at_q3ag,utd,LocName,0,5349,Cave Entrance,동굴 입구
q1ab_at_q3ah,utd,LocName,0,5349,Cave Entrance,동굴 입구
q1ab_at_q3aj,utd,LocName,0,5349,Cave Entrance,동굴 입구
q1ab_at_q3ak2,utd,LocName,0,5349,Crypt Entrance,지하묘 입구
q1ac_at_q3ae,utd,LocName,0,5349,Tree Door,나무 문
q1ac_at_q3ai,utd,LocName,0,5349,Bridge Door,다리 문
q1ad_at_q1aa,utd,LocName,0,5349,River Exit,강 출구
q1b_at_q1e,utd,LocName,0,5349,Forest Exit,숲 출구
q1e_at_q1b,utd,LocName,0,5349,Cave Exit,동굴 출구
q2aa_at_q1aa,utd,LocName,0,5349,Fortress Gate,요새 문
q2aa_at_q2ab,utd,LocName,0,5349,City Gate,도시 문
q2ab11_at_q2ab,utd,LocName,0,5349,Pawnshop Exit,전당포 출구
q2ab14_at_q2ab,utd,LocName,0,5349,Inn Exit,여관 출구
q2ab15_at_q2ab,utd,LocName,0,5349,Pub Exit,선술집 출구
q2ab8_at_q2ab,utd,LocName,0,5349,Smithy Exit,대장간 출구
q2ab9_at_q2ab,utd,LocName,0,5349,QuarterMaster Exit,보급관 출구
q2ab_at_q2aa,utd,LocName,0,5349,City Gate,도시 문
q2ab_at_q2ab11,utd,LocName,0,5349,Pawnshop Entrance,전당포 입구
q2ab_at_q2ab14,utd,LocName,0,5349,Inn Entrance,여관 입구
q2ab_at_q2ab15,utd,LocName,0,5349,Pub Entrance,선술집 입구
q2ab_at_q2ab8,utd,LocName,0,5349,Smithy Entrance,대장간 입구
q2ab_at_q2ab9,utd,LocName,0,5349,QuarterMaster Entrance,보급관 입구
q2ab_at_q2ac,utd,LocName,0,5349,City Door,도시 문
q2ac12_at_q2ac,utd,LocName,0,5349,Tower Exit,탑 출구
q2ac16_at_q2ac,utd,LocName,0,5349,Inn Exit,여관 출구
q2ac17_at_q2ac,utd,LocName,0,5349,Temple Exit,신전 출구
q2ac19_at_q2ac,utd,LocName,0,5349,Granary Exit,곡물 창고 출구
q2ac22a_at_q2ac,utd,LocName,0,5349,Manor Exit,저택 출구
q2ac22b_at_q2ac,utd,LocName,0,5349,Manor Exit,저택 출구
q2ac24_at_q2ac,utd,LocName,0,5349,Prison Exit,감옥 출구
q2ac24a_q2ac24c,utd,LocName,0,5349,Prison Door,감옥 문
q2ac24c_at_q2ac2,utd,LocName,0,5349,Prison Door,감옥 문
q2ac25a_at_q2ac,utd,LocName,0,5349,Castle Exit,성 출구
q2ac5_at_q2ac,utd,LocName,0,5349,Manor Exit,저택 출구
q2ac_at_q2ab,utd,LocName,0,5349,City Door,도시 문
q2ac_at_q2ac12,utd,LocName,0,5349,Tower Entrance,탑 입구
q2ac_at_q2ac16,utd,LocName,0,5349,Inn Entrance,여관 입구
q2ac_at_q2ac17,utd,LocName,0,5349,Temple Entrance,신전 입구
q2ac_at_q2ac19,utd,LocName,0,5349,Granary Entrance,곡물 창고 입구
q2ac_at_q2ac22a,utd,LocName,0,5349,Manor Entrance,저택 입구
q2ac_at_q2ac22b,utd,LocName,0,5349,Manor Entrance,저택 입구
q2ac_at_q2ac24,utd,LocName,0,5349,Prison Entrance,감옥 입구
q2ac_at_q2ac25a,utd,LocName,0,5349,Castle Entrance,성 입구
q2ac_at_q2ac5,utd,LocName,0,5349,Manor Entrance,저택 입구
