Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
fin_bracketdlg,dlg,EntryList/0/Text,0,-1,"You see a rusted bracket on the floor, an empty socket at its center.","바닥에 녹슨 거치대가 보이며, 중앙에 빈 소켓이 있습니다."
fin_bracketdlg,dlg,EntryList/1/Text,0,-1,The mirror slides into the socket.,거울이 소켓에 끼워집니다.
fin_bracketdlg,dlg,EntryList/2/Text,0,-1,"You spy a rusted bracket on the floor, an empty socket at its center. It looks like the mirror in your possession would be able to fit into either of two possible positions.","바닥에 녹슨 거치대가 보이며, 중앙에 빈 소켓이 있습니다. 소지하고 있는 거울이 두 가지 위치 중 하나에 들어맞을 것 같습니다."
fin_bracketdlg,dlg,EntryList/3/Text,0,-1,"The mirror slides into the socket, taking the bracket's third position.",거울이 소켓에 끼워지며 거치대의 세 번째 위치를 차지합니다.
fin_bracketdlg,dlg,EntryList/4/Text,0,-1,"The mirror slides into the socket, taking the bracket's second position.",거울이 소켓에 끼워지며 거치대의 두 번째 위치를 차지합니다.
fin_bracketdlg,dlg,EntryList/5/Text,0,-1,"The mirror slides into the socket, taking the bracket's first position.",거울이 소켓에 끼워지며 거치대의 첫 번째 위치를 차지합니다.
fin_bracketdlg,dlg,ReplyList/0/Text,0,-1,Leave the bracket alone.,거치대를 그냥 둡니다.
fin_bracketdlg,dlg,ReplyList/1/Text,0,-1,Insert the mirror into the bracket.,거울을 거치대에 끼웁니다.
fin_bracketdlg,dlg,ReplyList/3/Text,0,-1,Leave the bracket alone.,거치대를 그냥 둡니다.
fin_bracketdlg,dlg,ReplyList/4/Text,0,-1,Insert a mirror into the third position.,거울을 세 번째 위치에 끼웁니다.
fin_bracketdlg,dlg,ReplyList/6/Text,0,-1,Insert a mirror into the second position.,거울을 두 번째 위치에 끼웁니다.
fin_bracketdlg,dlg,ReplyList/8/Text,0,-1,Insert a mirror into the first position.,거울을 첫 번째 위치에 끼웁니다.
fin_console,dlg,EntryList/0/Text,0,-1,"A large console rises before you, several switches and dials dotting its surface. The markings on them are strange and, at first glance, don't appear to make any sense.","눈앞에 거대한 조종 장치가 솟아 있으며, 표면에 여러 개의 스위치와 다이얼이 점점이 박혀 있습니다. 그 위의 표시는 낯설고, 처음 보기에는 아무런 의미가 없는 것 같습니다."
fin_console,dlg,EntryList/1/Text,0,-1,"<StartCheck>[Failure]</Start> Though you are unable to interpret the markings, one thing does catch your attention - There is a large dial in the middle of the console that seems to figure more prominently than the rest.","<StartCheck>[실패]</Start> 표시를 해독할 수는 없지만, 한 가지가 눈에 띕니다 - 조종 장치 한가운데 다른 것들보다 더 두드러져 보이는 큰 다이얼이 있습니다."
fin_console,dlg,EntryList/2/Text,0,-1,"<StartAction>[Success]</Start> You set about deciphering the encoded markings, soon learning that a large central dial controls the area's magical defenses. Turning the dial clockwise will increase the power while turning it counter-clockwise will shut the defenses down completely.","<StartAction>[성공]</Start> 암호화된 표시를 해독하기 시작하여, 중앙의 큰 다이얼이 이 지역의 마법 방어를 제어한다는 것을 곧 알아냅니다. 다이얼을 시계 방향으로 돌리면 출력이 증가하고, 반시계 방향으로 돌리면 방어가 완전히 꺼집니다."
fin_console,dlg,EntryList/3/Text,0,-1,The console's lights brighten and the device's quiet hum turns into a deafening roar. The dial cannot be turned any further in this direction.,조종 장치의 불빛이 밝아지고 조용한 윙윙거림이 귀가 찢어질 듯한 굉음으로 변합니다. 이 방향으로는 더 이상 다이얼을 돌릴 수 없습니다.
fin_console,dlg,EntryList/4/Text,0,-1,"The console sparks to life, lights rising to a dull glow. With a few rattles and clanks, the machinery below settles into a quiet hum.","조종 장치에 불꽃이 튀며 작동하기 시작하고, 불빛이 희미하게 빛나기 시작합니다. 덜그덕거리는 소리와 함께 아래의 기계가 조용한 윙윙거림에 안착합니다."
fin_console,dlg,EntryList/5/Text,0,-1,The console's lights fade and wink out as the machine goes silent. The dial cannot be turned any further in this direction.,조종 장치의 불빛이 사그라들고 꺼지며 기계가 침묵합니다. 이 방향으로는 더 이상 다이얼을 돌릴 수 없습니다.
fin_console,dlg,EntryList/6/Text,0,-1,The console's lights dim a little as the machinery within begins to move more slowly.,조종 장치의 불빛이 약간 어두워지며 내부 기계가 더 느리게 움직이기 시작합니다.
fin_console,dlg,EntryList/7/Text,0,-1,"You set about deciphering the encoded markings, soon learning that a large central dial controls the area's magical defenses. Turning the dial clockwise will increase the power while turning it counter-clockwise will shut the defenses down completely.","암호화된 표시를 해독하기 시작하여, 중앙의 큰 다이얼이 이 지역의 마법 방어를 제어한다는 것을 곧 알아냅니다. 다이얼을 시계 방향으로 돌리면 출력이 증가하고, 반시계 방향으로 돌리면 방어가 완전히 꺼집니다."
fin_console,dlg,EntryList/8/Text,0,-1,"Though you are unable to interpret the markings, one thing does catch your attention - There is a large dial in the middle of the console that seems to figure more prominently than the rest.","표시를 해독할 수는 없지만, 한 가지가 눈에 띕니다 - 조종 장치 한가운데 다른 것들보다 더 두드러져 보이는 큰 다이얼이 있습니다."
fin_console,dlg,ReplyList/0/Text,0,-1,Walk away from the console.,조종 장치에서 물러납니다.
fin_console,dlg,ReplyList/1/Text,0,-1,<StartCheck>[Lore]</Start> Examine the panel more closely.,<StartCheck>[지식]</Start> 패널을 더 자세히 살핀다.
fin_console,dlg,ReplyList/2/Text,0,-1,Turn the dial clockwise.,다이얼을 시계 방향으로 돌립니다.
fin_console,dlg,ReplyList/4/Text,0,-1,Turn the dial counter-clockwise.,다이얼을 반시계 방향으로 돌립니다.
fin_leverdlg,dlg,EntryList/0/Text,0,-1,A large mirror pivots loosely in its bracket. A simple push is all that would be required to rotate it.,커다란 거울이 거치대 안에서 느슨하게 회전합니다. 살짝 밀기만 하면 회전시킬 수 있을 것입니다.
fin_leverdlg,dlg,EntryList/1/Text,0,-1,The mirror glides softly into its new position.,거울이 부드럽게 새 위치로 미끄러집니다.
fin_leverdlg,dlg,ReplyList/0/Text,0,-1,Leave the mirror alone.,거울을 그냥 둡니다.
fin_leverdlg,dlg,ReplyList/1/Text,0,-1,Rotate the mirror counter-clockwise.,거울을 반시계 방향으로 돌립니다.
fin_leverdlg,dlg,ReplyList/2/Text,0,-1,Rotate the mirror clockwise.,거울을 시계 방향으로 돌립니다.
fin_mirrordlg,dlg,EntryList/0/Text,0,-1,"A large mirror is anchored into the floor. No matter how hard you tried, you don't think you could budge it.",커다란 거울이 바닥에 고정되어 있습니다. 아무리 힘을 써도 움직일 수 없을 것 같습니다.
fin_mirrordlg,dlg,EntryList/1/Text,0,-1,"A large mirror rests snug within its bracket. With a little work, you suspect you could pick it up.",커다란 거울이 거치대 안에 꼭 맞게 놓여 있습니다. 약간의 노력을 들이면 들어 올릴 수 있을 것 같습니다.
fin_mirrordlg,dlg,EntryList/2/Text,0,-1,You have picked up the mirror and placed it in your inventory.,거울을 들어 올려 소지품에 넣었습니다.
fin_mirrordlg,dlg,ReplyList/0/Text,0,-1,Leave the mirror alone.,거울을 그냥 둡니다.
