Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
os_inter_nr,utt,LocalizedName,0,-1,"OS Interjection, Non-Random",
os_inter_r,utt,LocalizedName,0,-1,"OS Interjection, Random",
os_oneliner_nr,utt,LocalizedName,0,-1,"OS One-Liner, Non-Random",
os_oneliner_r,utt,LocalizedName,0,-1,"OS One-Liner, Random",
os_party_r,utt,LocalizedName,0,-1,"OS PARTY Interjection, Random",
os_trg_banter,utt,LocalizedName,0,-1,OS Banter Interjection,
q1_init_hengrove,utt,LocalizedName,0,14759,Henchmen Grove,
q1_init_mwherm2,utt,LocalizedName,0,14759,Magic Weapon Initiates Trigger,
q1_init_mwhermit,utt,LocalizedName,0,14759,Magic Weapon Initiates Trigger,
q1_trg_keepenter,utt,LocalizedName,0,14759,Keep Enter Trigger,
q2_init_henbeck,utt,LocalizedName,0,14759,Henchmen Becket,
q2_init_henferan,utt,LocalizedName,0,14759,Henchmen Feran,
q2_init_hengelan,utt,LocalizedName,0,14759,Henchmen Gelani,
q2_init_henpris,utt,LocalizedName,0,14759,Henchmen Prison,
q2_init_henserah,utt,LocalizedName,0,14759,Henchmen Serah,
q2_init_henstart,utt,LocalizedName,0,14759,Henchmen Election Start,
q2_init_hentank,utt,LocalizedName,0,14759,Henchmen Tankard,
q2_init_henvote,utt,LocalizedName,0,14759,Henchmen Vote Trigger,
q2_init_henyenn2,utt,LocalizedName,0,14759,Henchmen Yenna Trip,
q2_init_henyenna,utt,LocalizedName,0,14759,Henchmen Yenna,
q2_init_mwyenna,utt,LocalizedName,0,14759,Magic Weapon Initiates Trigger,
q2_trg_aliaskeep,utt,LocalizedName,0,14759,Alias Keep Trigger,
q2_trg_aliasvote,utt,LocalizedName,0,14759,Alias Vote Trigger,
q2_trg_assassin,utt,LocalizedName,0,14759,Assassin Trigger,
q2_trg_gelassa,utt,LocalizedName,0,14759,Assassinate Gelani Trigger,
q2_trg_keepexit,utt,LocalizedName,0,14759,Keep Exit Trigger,
q2_trg_keepgates,utt,LocalizedName,0,14759,Keep Gates Trigger,
q2_trg_keepvote,utt,LocalizedName,0,14759,Keep Vote Trigger,
q2_trg_northkeep,utt,LocalizedName,0,14759,Keep North Trigger,
q2_trg_nsthkeep,utt,LocalizedName,0,14759,Keep South 2 Trigger,
q2_trg_southkeep,utt,LocalizedName,0,14759,Keep South Trigger,
q2_trg_thadassa,utt,LocalizedName,0,14759,Thaddeus Assassin Trigger,
q2aa_init_enivid,utt,LocalizedName,0,14759,Enivid Initiates Trigger,
q2ab_init_dylan,utt,LocalizedName,0,14759,Dylan Initiates Trigger,
q3_init_alias,utt,LocalizedName,0,14759,Alias Initiates Trigger,
q3_init_gchief,utt,LocalizedName,0,14759,Goblin Chief Initiates Trigger,
q3_init_goblin,utt,LocalizedName,0,14759,Goblin Initiates Trigger,
q3_init_hencrazy,utt,LocalizedName,0,14759,Henchmen Crazy,
q3_init_henendel,utt,LocalizedName,0,14759,Henchmen End Election,
q3_init_hengob,utt,LocalizedName,0,14759,Henchmen Goblin,
q3_init_henherm,utt,LocalizedName,0,14759,Henchmen Hermit,
q3_init_henilli,utt,LocalizedName,0,14759,Henchmen Illithid,
q3_init_henmant,utt,LocalizedName,0,14759,Henchmen Manticore,
q3_init_illithi2,utt,LocalizedName,0,14759,Illithid Trigger,
q3_init_illithid,utt,LocalizedName,0,14759,Invisible Illithid Trigger,
q3_init_mwreveal,utt,LocalizedName,0,14759,Magic Weapon Initiates Trigger,
q3_init_ohio,utt,LocalizedName,0,14759,Ohio Initiates Trigger,
q3_init_ohio2,utt,LocalizedName,0,14759,Ohio Initiates Trigger 2,
q3_init_slave,utt,LocalizedName,0,14759,Slave Initiates Trigger,
q3_init_snivel,utt,LocalizedName,0,14759,Snivel Initiates Trigger,
q3_init_surrend,utt,LocalizedName,0,14759,Surrender Initiates Trigger,
q3_init_vampire,utt,LocalizedName,0,14759,Vampire Initiates Trigger,
q3_trg_cowexit,utt,LocalizedName,0,14759,Cow Exit Trigger,
q3_trg_kobhostil,utt,LocalizedName,0,14759,Kobold Hostile Trigger,
q3_trg_manticore,utt,LocalizedName,0,14759,Manticore Trap Trigger,
q3_trg_pcend,utt,LocalizedName,0,14759,PC End Trigger,
q3_trg_slaveexit,utt,LocalizedName,0,14759,Slave Exit Trigger,
q3ai_trg_chckhen,utt,LocalizedName,0,14759,Check Henchmen Trigger,
