Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
bernhardt,utc,Description,0,-1,"A worried look marks the face of this young dwarf. He exudes a calm self-confidence, however, as if he is infinitely comfortable with his place in the world. ",
bernhardt,utc,FirstName,0,-1,Bernhardt,
bernhardt,utc,LastName,0,-1,Huntersfeldt,
bernhardt001,utc,Description,0,-1,"A worried look marks the face of this young dwarf. He exudes a calm self-confidence, however, as if he is infinitely comfortable with his place in the world. ",
bernhardt001,utc,FirstName,0,-1,Bernhardt,
bernhardt001,utc,LastName,0,-1,Huntersfeldt,
caldrian,utc,Description,0,-1,"His uniform tattered and soiled, this young elf has the look of the lost about him. His despairing eyes stare blankly into the darkness.",
caldrian,utc,FirstName,0,-1,Caldrian,
caldrian,utc,LastName,0,-1,Ayre,
caldrian001,utc,Description,0,-1,"His uniform tattered and soiled, this young elf has the look of the lost about him. His despairing eyes stare blankly into the darkness.",
caldrian001,utc,FirstName,0,-1,Caldrian,
caldrian001,utc,LastName,0,-1,Ayre,
caverngob,utc,Description,0,12565,"While Goblins are often considered little more than a nuisance, an unchecked population can often balloon into a serious threat to normally civilized areas.",
caverngob,utc,FirstName,0,12567,Goblin,
caverngobboss,utc,Description,0,12565,"While Goblins are often considered little more than a nuisance, an unchecked population can often balloon into a serious threat to normally civilized areas.",
caverngobboss,utc,FirstName,0,56568,Goblin Chieftain,
caverngobelite,utc,Description,0,12565,"While Goblins are often considered little more than a nuisance, an unchecked population can often balloon into a serious threat to normally civilized areas.",
caverngobelite,utc,FirstName,0,12566,Goblin Elite,
caverngobshaman,utc,Description,0,12565,"While Goblins are often considered little more than a nuisance, an unchecked population can often balloon into a serious threat to normally civilized areas.",
caverngobshaman,utc,FirstName,0,12568,Goblin Shaman,
cavernkob,utc,Description,0,2927,"Kobolds are small humanoids, dangerous only in great numbers.",
cavernkob,utc,FirstName,0,2924,Kobold,
cavernkobfootpad,utc,Description,0,2927,"Kobolds are small humanoids, dangerous only in great numbers.",
cavernkobfootpad,utc,FirstName,0,2933,Kobold Footpad,
cavernkobhealer,utc,Description,0,2927,"Kobolds are small humanoids, dangerous only in great numbers.",
cavernkobhealer,utc,FirstName,0,2934,Kobold Healer,
cavernkobshaman,utc,Description,0,2927,"Kobolds are small humanoids, dangerous only in great numbers.",
cavernkobshaman,utc,FirstName,0,2926,Kobold Shaman,
cavernkobthug,utc,Description,0,2927,"Kobolds are small humanoids, dangerous only in great numbers.",
cavernkobthug,utc,FirstName,0,2925,Kobold Thug,
cemeteryguard,utc,FirstName,0,2933,Kobold Guard,
checkptspawne001,utc,FirstName,0,-1,Tentacle Field Spawner,
checkptspawne002,utc,FirstName,0,-1,Ethereal Leak Spawner,
checkptspawner,utc,FirstName,0,-1,Ethereal Leak Spawner,
