Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
cemeteryguard,utt,LocalizedName,0,14759,Cemetery Cliff Trigger,
deathvstravel1,utt,LocalizedName,0,14759,Ragp Death vs Travel Check #1,
deathvstravel2,utt,LocalizedName,0,14759,Ragp Death vs Travel Check #2,
fakeareatrans,utt,LocalizedName,0,14760,Fake Area Transition,
filchableoff,utt,LocalizedName,0,14759,Filchable Off,
filchableon,utt,LocalizedName,0,14759,Filchable On,
filcherkiller,utt,LocalizedName,0,14759,Filcher Killer,
filcherkiller001,utt,LocalizedName,0,14759,Raggletag Killer,
nighthagtour002,utt,LocalizedName,0,14759,Night Hag Tour 1,
nighthagtour2,utt,LocalizedName,0,14759,Night Hag Tour 2,
nighthagtour3,utt,LocalizedName,0,14759,Night Hag Tour 3,
nighthagtour4,utt,LocalizedName,0,14759,Night Hag Tour 4,
trig_speakstr001,utt,LocalizedName,0,14759,Message Trigger (Steinfaar Mines),
trig_speakstring,utt,LocalizedName,0,14759,Message Trigger,
ww1_barrowconv,utt,LocalizedName,0,14759,Barrow Site Conv,
ww_styggateclose,utt,LocalizedName,0,14759,Stygia Gate Closer,
xp_exhibits1,utt,LocalizedName,0,14759,Guild Exhibits XP Trigger 1,
xp_exhibits2,utt,LocalizedName,0,14759,Guild Exhibits XP Trigger 2,
