Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
module,jrl,Categories/0/EntryList/0/Text,0,-1,"You awake to the all-too-familiar sounds of battle and the wet patter of sahuagin feet on the planks above you. For a moment it seems as if you are back aboard the Midnight Rose on the day that she was stolen. Dressing hurriedly, you make for the door... Amidst the cries of your friends and crew, the Skull and Bones lurches suddenly and something clamps against the outside hull. There's the sound of drilling and then of rushing water. Unless you can plug those holes and keep the bilge pump running, the Skull and Bones will quickly sink, crushing you within her hold.",
module,jrl,Categories/0/EntryList/1/Text,0,-1,"You wake in a cold sweat. The ship was under attack; holes were being drilled in her sides; you and your crew found yourselves overwhelmed by sahuagin. Was it a dream? A premonition of things yet to come? With a sudden sense of deja vu, you hear an urgent knock upon your door...",
module,jrl,Categories/0/EntryList/2/Text,0,-1,"Sahuagin have attacked the Skull and Bones! Your crew battles bravely on the topdeck while you've been trapped here below, witness to a more sinister plot. The sahuagin have drilled holes in the hull and the water is rushing in. Unless you can plug those holes and keep the bilge pump running, the Skull and Bones will quickly sink, crushing you within her hold.",
module,jrl,Categories/0/EntryList/3/Text,0,-1,You've successfully plugged the holes the sahuagin drilled into the hull of the Skull and Bones. Only a few of the foul-smelling beasts remain trapped with you below. It's killing time...,
module,jrl,Categories/0/EntryList/4/Text,0,-1,"The sahuagin retreat back into the sea, nursing their wounds and leaving a trail of blood behind for the sharks. You can hear your crewmen cheering on the topdeck. They lower a ladder into the hold, eager for you to join.",
module,jrl,Categories/0/Name,0,-1,A Sinking Feeling...,
module,jrl,Categories/1/EntryList/0/Text,0,-1,"Nisar seems eager to visit Neverwinter's tattoo parlor while on shore leave. He claims that, among the Chultan people, tattoos bring their bearers certain mystical powers. You're not sure if you believe him but, at the very least, it will be a good memento of your time in port.",
module,jrl,Categories/1/EntryList/1/Text,0,-1,"While on shore leave in Neverwinter, Nisar convinced you to visit the tattoo parlor. He claims that, among the Chultan people, tattoos bring their bearers certain mystical powers. You're not sure if you believe him but you chose the 'Rope & Anchor' tattoo which the tattooist claimed was a mark of willpower.

[+2 Bonus to Will Saves]",
module,jrl,Categories/1/EntryList/2/Text,0,-1,"While on shore leave in Neverwinter, Nisar convinced you to visit the tattoo parlor. He claims that, among the Chultan people, tattoos bring their bearers certain mystical powers. You're not sure if you believe him but you chose the 'Heart & Arrow' tattoo which the tattooist claimed was a mark of fortitude.

[+2 Bonus to Fortitude Saves]",
module,jrl,Categories/1/EntryList/3/Text,0,-1,"While on shore leave in Neverwinter, Nisar convinced you to visit the tattoo parlor. He claims that, among the Chultan people, tattoos bring their bearers certain mystical powers. You're not sure if you believe him but you chose what the locals call the 'Neverwinter Eye' tattoo. The tattooist claimed it was a mark of protection.

[+1 Bonus to Armor Class]",
module,jrl,Categories/1/EntryList/4/Text,0,-1,"While on shore leave in Neverwinter, Nisar convinced you to visit the tattoo parlor. He claims that, among the Chultan people, tattoos bring their bearers certain mystical powers. You're not sure if you believe him but you chose the 'Gnaked Gnome' tattoo which the tattooist swore would improve your reflexes.

[+2 Bonus to Reflex Saves]",
module,jrl,Categories/1/EntryList/5/Text,0,-1,"Despite Nisar's urgings to the contrary, you left Neverwinter without getting a tattoo. Maybe you can get one at your next port of call.",
module,jrl,Categories/1/Name,0,-1,A Tattoo in Neverwinter,
module,jrl,Categories/10/EntryList/0/Text,0,-1,"Captain Allendry sent Martins, one of your fellow sailors, to load some cargo from the Silver Sails Trading Company. It's been quite some time, however, and there's still no sign of either Martins or the cargo. Eager to leave harbor, Allendry has ordered you and Nisar to go to the Silver Sails and figure out what's keeping Martins.",
module,jrl,Categories/10/EntryList/1/Text,0,-1,"Martins, one of your fellow sailors, was in charge of loading a statue from the Silver Sails Trading Company but he left inexplicably before the job was done. Fearful that the statue might be cursed, the superstitious dockworkers refuse to help any further until they know what became of Martins. No doubt he had a sudden alcoholic craving, you muse. You'd better check the local taverns to see if you can find him.",
module,jrl,Categories/10/EntryList/2/Text,0,-1,"Martins, one of your fellow sailors, was in charge of loading a statue from the Silver Sails Trading Company but he left inexplicably before the job was done. You've found him in the Seedy Tavern but have yet to hear the reason for his departure.",
module,jrl,Categories/10/EntryList/3/Text,0,-1,"Martins, one of your fellow sailors, was in charge of loading a statue from the Silver Sails Trading Company but he saw a disturbing vision when he brushed against it. He fled the warehouse in fear and took solace in the Seedy Tavern. He refuses to return to duty which means it's up to you and Nisar to return to the Silver Sails and ensure that the statue gets aboard the Midnight Rose.",
module,jrl,Categories/10/EntryList/4/Text,0,-1,"Despite Martins' panicked departure, you've convinced the superstitious dockworkers at the Silver Sails Trading Company to bring the mysterious statue aboard the Rose. You and Nisar are ready to make your report to Captain Allendry.",
module,jrl,Categories/10/EntryList/5/Text,0,-1,"Martins' story spooked the superstitious dockworkers at the Silver Sails Trading Company. They've run off, leaving you and Nisar to find a way to get the mysterious statue aboard the Midnight Rose. Rahman Madani, the statue's imperious owner, paces the Silver Sails, deeply angered by the delay. Though he'd never admit it, you suspect he wants to speak with you.",
module,jrl,Categories/10/EntryList/6/Text,0,-1,"The dockworkers at the Silver Sails Trading Company have run off, leaving you and Nisar to find a way to load Rahman Madani's mysterious statue aboard the Midnight Rose. Rahman suggests levitating the statue aboard and has asked you to retreive his spellbook from his passenger quarters aboard the ship.",
module,jrl,Categories/10/EntryList/7/Text,0,-1,"You have returned to the Midnight Rose and recovered Rahman Madani's spellbook from his quarters. He's asked you to return it to him so he can levitate his mysterious statue aboard the ship. Captain Allendry gave you an impatient glare as you walked past, so you had best make it quick.",
module,jrl,Categories/10/EntryList/8/Text,0,-1,You have given Rahman Madani his spellbook and he will levitate his statue aboard the Midnight Rose as soon as he has had a chance to meditate. You and Nisar are ready to make your report to Captain Allendry.,
module,jrl,Categories/10/Name,0,-1,Loading Cargo,
module,jrl,Categories/11/EntryList/0/Text,0,-1,"You have found a map in the sand, drawn by the troglodytes who call this desolate island home. The map indicated some sort of sacred cave at the island's southern end.",
module,jrl,Categories/11/EntryList/1/Text,0,-1,"King Utnal, the troglodyte sovereign, has told you of a sacred cave in the easternmost portion of Troglodyte Island. He has asked you to purge it of his people's Old Gods so that they may convert more easily to the warmblood goddess, Umberlee. If you wish to obey his orders, you will return with the head of whatever god or monster lives within. ",
module,jrl,Categories/11/EntryList/2/Text,0,-1,"A strange and fiery creature greeted you at the entrance to a cave on the island's eastern point, mistaking you for a troglodyte. After telling you to go away, it stuck its tongue out at you and then promptly imploded. Though you consider yourself forewarned, the cave entrance looms before you with nothing to block your way...",
module,jrl,Categories/11/EntryList/3/Text,0,-1,You have entered a mysterious cave at the island's eastern tip. Troglodyte corpses line the walls and intricate traps lie scattered about the floor. You'll have to tread carefully.,
module,jrl,Categories/11/EntryList/4/Text,0,-1,"As it turns out, the mysterious cave at the island's easternmost tip is inhabited by Edgrimm, a stranded dwarven inventor. He's been marooned on this island for goodness knows how long and has clearly gone quite mad as a result. Hopefully you can find your way back to civilization before you share his fate.",
module,jrl,Categories/11/EntryList/5/Text,0,-1,"As it turns out, the mysterious cave at the island's easternmost tip is inhabited by Edgrimm, a stranded dwarven inventor. He's been marooned on this island for goodness knows how long and has clearly gone quite mad as a result. He's currently trying to build a stone bathysphere in which to escape, a process that will no doubt take years. He has promised to build you a simple raft, however, provided you can bring him the necessary wood.",
module,jrl,Categories/11/EntryList/6/Text,0,-1,"You have angered Edgrimm and, in his madness, the cave-dwelling dwarven inventor has chosen to attack you.",
