Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
aarcl003,uti,LocalizedName,0,12836,Warrior Armor,
amysteriouspacka,uti,LocalizedName,0,-1,A Mysterious Package,
barkeepclothes,uti,LocalizedName,0,-1,Barkeep Clothes,
begger1clot001,uti,LocalizedName,0,-1,Begger 1 Clothes,
begger1clot002,uti,LocalizedName,0,-1,Begger 2 Clothes,
bloodyledger,uti,DescIdentified,0,-1,"For a woman so obviously unstable, she was able to be straightforward and meticulous, when called upon. This ledger is proof of that. It details the process of the surgery performed on slaves procured from one Ulan Aurintar from the Sea Market -- via Farasano Corano. The raw materials for worldwine were smuggled into the city *inside* the bodies of the slaves, then transported to Quillian at the now destroyed warehouse for processing.

A note is included that the ""loss rate"" of the slaves is ""within acceptable parameters."" It also notes that Ulan is upset that it is cutting into his profit margins and he has made noises about backing out but ""it won't matter soon.""

The ledger also details the street level operations run by a woman called Harasi who, along with her crew, were collecting, selling, and storing the worldwine itself. Aladara seems to think she is based out of the Soul Trade Inn, though seems mostly unconcerned with her operations.

Finally, there is angry note near the back of the ledger that reads: ""Warehouse destroyed. Only acceptable alchemist missing or dead. Find a new blasted alchemist or the lady will be displeased!"" It is underlined several times in what looks like blood. There are only blank pages thereafter.",
bloodyledger,uti,Description,0,-1,"For a woman so obviously unstable, she was able to be straightforward and meticulous, when called upon. This ledger is proof of that. It details the process of the surgery performed on slaves procured from one Ulan Aurintar from the Sea Market -- via Farasano Corano. The raw materials for worldwine were smuggled into the city *inside* the bodies of the slaves, then transported to Quillian at the now destroyed warehouse for processing.

A note is included that the ""loss rate"" of the slaves is ""within acceptable parameters."" It also notes that Ulan is upset that it is cutting into his profit margins and he has made noises about backing out but ""it won't matter soon.""

The ledger also details the street level operations run by a woman called Harasi who, along with her crew, were collecting, selling, and storing the worldwine itself. Aladara seems to think she is based out of the Soul Trade Inn, though seems mostly unconcerned with her operations.

Finally, there is angry note near the back of the ledger that reads: ""Warehouse destroyed. Only acceptable alchemist missing or dead. Find a new blasted alchemist or the lady will be displeased!"" It is underlined several times in what looks like blood. There are only blank pages thereafter.",
bloodyledger,uti,LocalizedName,0,-1,Bloody Ledger,
chainwhip,uti,LocalizedName,0,-1,Chain Whip,
cityguardhelm002,uti,LocalizedName,0,-1,City Guard Teeth Helmet,
cityguardhelmet,uti,LocalizedName,0,-1,City Guard Teeth Helmet,
cityguardkey,uti,LocalizedName,0,-1,City Guard Key,
cloth028,uti,LocalizedName,0,12928,Devil 1 Outfit,
cloth029,uti,LocalizedName,0,12928,Baatezu Guard Armor,
cloth031,uti,LocalizedName,0,12928,Male Courtesan Outfit,
